survey_date,ano_ref,dlsp_focus_med_pct_pib,numeroRespondentes
2022-05-23,2025,68.67,6
2022-05-24,2022,60.0,9
2022-05-24,2023,64.0,9
2022-05-24,2024,65.85,8
2022-05-24,2025,68.5,7
2022-05-25,2022,60.04,10
2022-05-25,2023,64.05,10
2022-05-25,2024,65.85,8
2022-05-25,2025,68.5,7
2022-05-26,2022,60.0,11
2022-05-26,2023,63.85,10
2022-05-26,2024,65.8,8
2022-05-26,2025,69.97,6
2022-05-27,2022,60.15,6
2022-05-27,2023,63.6,5
2022-05-27,2024,64.6,4
2022-05-27,2025,64.33,2
2022-05-30,2022,60.15,8
2022-05-30,2023,63.6,7
2022-05-30,2024,64.2,5
2022-05-30,2025,63.5,3
2022-05-31,2022,60.3,7
2022-05-31,2023,62.8,6
2022-05-31,2024,62.2,4
2022-05-31,2025,61.83,2
2022-06-01,2022,59.65,6
2022-06-01,2023,62.0,5
2022-06-01,2024,62.2,4
2022-06-01,2025,61.83,2
2022-06-02,2022,59.0,5
2022-06-02,2023,62.0,5
2022-06-02,2024,62.2,4
2022-06-02,2025,61.83,2
2022-06-03,2022,60.2,5
2022-06-03,2023,63.0,5
2022-06-03,2024,63.5,4
2022-06-03,2025,64.2,2
2022-06-06,2022,59.55,4
2022-06-06,2023,62.0,4
2022-06-06,2024,62.7,4
2022-06-06,2025,61.1,2
2022-06-07,2022,60.2,3
2022-06-07,2023,63.0,3
2022-06-07,2024,64.0,3
2022-06-07,2025,61.1,2
2022-06-08,2022,59.55,4
2022-06-08,2023,61.8,4
2022-06-08,2024,63.25,4
2022-06-08,2025,64.2,3
2022-06-09,2022,60.2,5
2022-06-09,2023,61.0,5
2022-06-09,2024,63.25,4
2022-06-09,2025,64.2,3
2022-06-10,2022,59.591,10
2022-06-10,2023,62.1255,10
2022-06-10,2024,63.75,8
2022-06-10,2025,65.389,6
2022-06-13,2022,59.591,10
2022-06-13,2023,63.2509,9
2022-06-13,2024,65.0,7
2022-06-13,2025,66.5779,5
2022-06-14,2022,59.591,10
2022-06-14,2023,63.2509,9
2022-06-14,2024,65.0,7
2022-06-14,2025,66.5779,5
2022-06-15,2022,59.591,10
2022-06-15,2023,63.2509,9
2022-06-15,2024,65.0,7
2022-06-15,2025,66.5779,5
2022-06-17,2022,59.186,14
2022-06-17,2023,63.4,13
2022-06-17,2024,65.0,11
2022-06-17,2025,66.5779,9
2022-06-20,2022,58.6,11
2022-06-20,2023,63.3255,10
2022-06-20,2024,64.0,8
2022-06-20,2025,64.9,7
2022-06-21,2022,59.086,10
2022-06-21,2023,63.3255,10
2022-06-21,2024,64.0,8
2022-06-21,2025,64.9,7
2022-06-22,2022,59.0,11
2022-06-22,2023,63.2509,11
2022-06-22,2024,63.0,9
2022-06-22,2025,64.55,8
2022-06-23,2022,59.286,10
2022-06-23,2023,63.3255,10
2022-06-23,2024,64.0,8
2022-06-23,2025,64.2,7
2022-06-24,2022,59.0,7
2022-06-24,2023,62.7,6
2022-06-24,2024,64.0,6
2022-06-24,2025,63.5,5
2022-06-27,2022,59.5,6
2022-06-27,2023,63.4,5
2022-06-27,2024,65.0,5
2022-06-27,2025,66.4,4
2022-06-28,2022,60.0,7
2022-06-28,2023,62.7,6
2022-06-28,2024,65.0,5
2022-06-28,2025,66.4,4
2022-06-29,2022,60.0,7
2022-06-29,2023,62.7,6
2022-06-29,2024,65.0,5
2022-06-29,2025,66.4,4
2022-06-30,2022,60.0,7
2022-06-30,2023,62.7,6
2022-06-30,2024,65.0,5
2022-06-30,2025,66.4,4
2022-07-01,2022,59.0,7
2022-07-01,2023,61.5,6
2022-07-01,2024,60.3,4
2022-07-01,2025,57.3,3
2022-07-04,2022,59.3064,6
2022-07-04,2023,61.0,5
2022-07-04,2024,57.6,3
2022-07-04,2025,56.675,2
2022-07-05,2022,58.9,5
2022-07-05,2023,60.7825,4
2022-07-05,2024,57.6,3
2022-07-05,2025,56.675,2
2022-07-06,2022,58.95,6
2022-07-06,2023,62.0,5
2022-07-06,2024,60.3,4
2022-07-06,2025,57.3,3
2022-07-07,2022,59.0,7
2022-07-07,2023,62.9325,6
2022-07-07,2024,63.0,5
2022-07-07,2025,60.4,4
2022-07-08,2022,59.85,4
2022-07-08,2023,62.95,4
2022-07-08,2024,64.0,4
2022-07-08,2025,63.5,3
2022-07-11,2022,60.7,5
2022-07-11,2023,63.9,5
2022-07-11,2024,64.0,4
2022-07-11,2025,63.5,3
2022-07-12,2022,60.25,6
2022-07-12,2023,63.75,6
2022-07-12,2024,65.0,5
2022-07-12,2025,65.5,4
2022-07-13,2022,60.42,7
2022-07-13,2023,63.9,7
2022-07-13,2024,65.0,5
2022-07-13,2025,65.5,4
2022-07-14,2022,59.8,7
2022-07-14,2023,63.9,7
2022-07-14,2024,65.0,5
2022-07-14,2025,65.5,4
2022-07-15,2022,59.225,8
2022-07-15,2023,62.8,8
2022-07-15,2024,63.0,6
2022-07-15,2025,63.5,5
2022-07-18,2022,59.0,9
2022-07-18,2023,63.5,9
2022-07-18,2024,63.0,7
2022-07-18,2025,63.5,5
2022-07-19,2022,59.0,7
2022-07-19,2023,63.5,7
2022-07-19,2024,63.0,5
2022-07-19,2025,62.2,3
2022-07-20,2022,58.85,8
2022-07-20,2023,63.25,8
2022-07-20,2024,63.0,7
2022-07-20,2025,64.2,5
2022-07-21,2022,58.7,7
2022-07-21,2023,63.0,7
2022-07-21,2024,62.75,6
2022-07-21,2025,63.2,4
2022-07-22,2022,58.8,10
2022-07-22,2023,63.25,10
2022-07-22,2024,63.0,9
2022-07-22,2025,64.2,7
2022-07-25,2022,58.95,10
2022-07-25,2023,63.4,10
2022-07-25,2024,63.0,9
2022-07-25,2025,64.2,7
2022-07-26,2022,58.95,10
2022-07-26,2023,63.4,10
2022-07-26,2024,63.0,9
2022-07-26,2025,64.2,7
2022-07-27,2022,59.0,9
2022-07-27,2023,63.8,9
2022-07-27,2024,63.45,8
2022-07-27,2025,64.05,6
2022-07-28,2022,59.15,10
2022-07-28,2023,63.8325,10
2022-07-28,2024,63.9,9
2022-07-28,2025,66.1,7
2022-07-29,2022,59.4,9
2022-07-29,2023,64.6,9
2022-07-29,2024,67.4,7
2022-07-29,2025,69.7,5
2022-08-01,2022,59.4,8
2022-08-01,2023,64.65,8
2022-08-01,2024,67.84,6
2022-08-01,2025,69.7,5
2022-08-02,2022,59.4,9
2022-08-02,2023,64.6,9
2022-08-02,2024,67.4,7
2022-08-02,2025,69.245,6
2022-08-03,2022,59.4,9
2022-08-03,2023,64.4,9
2022-08-03,2024,63.9,7
2022-08-03,2025,68.79,5
2022-08-04,2022,59.0,9
2022-08-04,2023,64.1408,9
2022-08-04,2024,63.9,7
2022-08-04,2025,67.0,5
2022-08-05,2022,58.46,6
2022-08-05,2023,61.0,6
2022-08-05,2024,63.45,6
2022-08-05,2025,63.5,5
2022-08-08,2022,58.92,7
2022-08-08,2023,62.0,7
2022-08-08,2024,63.0,7
2022-08-08,2025,63.5,5
2022-08-09,2022,58.46,6
2022-08-09,2023,61.5,6
2022-08-09,2024,63.45,6
2022-08-09,2025,62.89,4
2022-08-10,2022,58.0,5
2022-08-10,2023,60.0,5
2022-08-10,2024,63.0,5
2022-08-10,2025,62.89,4
2022-08-11,2022,59.0,7
2022-08-11,2023,62.0,7
2022-08-11,2024,63.0,7
2022-08-11,2025,63.85,6
2022-08-12,2022,59.0,7
2022-08-12,2023,63.0,7
2022-08-12,2024,63.0,7
2022-08-12,2025,65.49,6
2022-08-15,2022,59.0,9
2022-08-15,2023,62.5,8
2022-08-15,2024,63.0,8
2022-08-15,2025,64.2,7
2022-08-16,2022,59.0,10
2022-08-16,2023,63.0,9
2022-08-16,2024,63.0,9
2022-08-16,2025,64.2,7
2022-08-17,2022,59.0,11
2022-08-17,2023,63.05,10
2022-08-17,2024,63.0,9
2022-08-17,2025,64.2,7
2022-08-18,2022,58.85,10
2022-08-18,2023,63.0,9
2022-08-18,2024,63.0,8
2022-08-18,2025,62.75,6
2022-08-19,2022,58.85,12
2022-08-19,2023,63.0,11
2022-08-19,2024,63.0,9
2022-08-19,2025,63.6,7
2022-08-22,2022,58.7,11
2022-08-22,2023,63.0,11
2022-08-22,2024,63.0,9
2022-08-22,2025,63.6,7
2022-08-23,2022,58.6,10
2022-08-23,2023,62.5,10
2022-08-23,2024,62.75,8
2022-08-23,2025,63.6,7
2022-08-24,2022,59.0,10
2022-08-24,2023,62.5,10
2022-08-24,2024,62.75,8
2022-08-24,2025,63.6,7
2022-08-25,2022,59.0,9
2022-08-25,2023,63.0,9
2022-08-25,2024,63.0,7
2022-08-25,2025,63.9,6
2022-08-26,2022,59.0,5
2022-08-26,2023,63.0,5
2022-08-26,2024,64.0,4
2022-08-26,2025,63.5,3
2022-08-29,2022,59.15,6
2022-08-29,2023,63.925,6
2022-08-29,2024,65.0,5
2022-08-29,2025,66.095,4
2022-08-30,2022,59.15,6
2022-08-30,2023,63.925,6
2022-08-30,2024,65.0,5
2022-08-30,2025,66.095,4
2022-08-31,2022,59.0,7
2022-08-31,2023,62.0,7
2022-08-31,2024,65.0,7
2022-08-31,2025,65.25,6
2022-09-01,2022,58.45,6
2022-09-01,2023,61.5,6
2022-09-01,2024,64.0,6
2022-09-01,2025,63.5,5
2022-09-02,2022,57.9,5
2022-09-02,2023,61.0,5
2022-09-02,2024,64.0,5
2022-09-02,2025,67.0,5
2022-09-05,2022,54.0,3
2022-09-05,2023,60.0,3
2022-09-05,2024,64.0,3
2022-09-05,2025,67.0,3
2022-09-06,2022,59.0,5
2022-09-06,2023,61.0,4
2022-09-06,2024,64.5,4
2022-09-06,2025,67.0,4
2022-09-08,2022,59.0,5
2022-09-08,2023,62.05,4
2022-09-08,2024,66.05,4
2022-09-08,2025,67.725,4
2022-09-09,2022,58.2,9
2022-09-09,2023,59.8,8
2022-09-09,2024,63.25,8
2022-09-09,2025,64.2,7
2022-09-12,2022,58.6,12
2022-09-12,2023,62.0,11
2022-09-12,2024,64.0,11
2022-09-12,2025,66.0,10
2022-09-13,2022,58.7,13
2022-09-13,2023,62.5,12
2022-09-13,2024,64.5,12
2022-09-13,2025,66.0,10
2022-09-14,2022,58.3,12
2022-09-14,2023,62.5,12
2022-09-14,2024,64.5,12
2022-09-14,2025,66.0,10
2022-09-15,2022,58.3,10
2022-09-15,2023,62.5,10
2022-09-15,2024,64.5,10
2022-09-15,2025,66.0,8
2022-09-16,2022,58.85,12
2022-09-16,2023,63.3661,12
2022-09-16,2024,66.2,11
2022-09-16,2025,68.6,9
2022-09-19,2022,58.55,10
2022-09-19,2023,63.2661,10
2022-09-19,2024,65.7,9
2022-09-19,2025,68.5,7
2022-09-20,2022,58.4,9
2022-09-20,2023,63.2321,9
2022-09-20,2024,65.95,8
2022-09-20,2025,68.5,7
2022-09-21,2022,58.45,8
2022-09-21,2023,63.1161,8
2022-09-21,2024,65.7,7
2022-09-21,2025,67.85,6
2022-09-22,2022,58.45,8
2022-09-22,2023,63.1161,8
2022-09-22,2024,65.7,7
2022-09-22,2025,67.85,6
2022-09-23,2022,58.7,8
2022-09-23,2023,63.3332,8
2022-09-23,2024,66.2,7
2022-09-23,2025,69.2091,6
2022-09-26,2022,58.7,8
2022-09-26,2023,63.1832,8
2022-09-26,2024,66.2,7
2022-09-26,2025,69.2091,6
2022-09-27,2022,58.7,8
2022-09-27,2023,63.1832,8
2022-09-27,2024,66.2,7
2022-09-27,2025,69.2091,6
2022-09-28,2022,58.7,8
2022-09-28,2023,63.1832,8
2022-09-28,2024,66.2,7
2022-09-28,2025,69.2091,6
2022-09-29,2022,59.0,9
2022-09-29,2023,63.3663,9
2022-09-29,2024,66.5054,8
2022-09-29,2025,69.26,7
2022-09-30,2022,56.3,7
2022-09-30,2023,62.0,7
2022-09-30,2024,64.0,7
2022-09-30,2025,66.0,6
2022-10-03,2022,57.4,10
2022-10-03,2023,62.9,9
2022-10-03,2024,65.0,9
2022-10-03,2025,67.75,8
2022-10-04,2022,57.4,10
2022-10-04,2023,62.9,9
2022-10-04,2024,65.0,9
2022-10-04,2025,67.75,8
2022-10-05,2022,58.0,11
2022-10-05,2023,62.45,10
2022-10-05,2024,65.0,10
2022-10-05,2025,67.0,9
2022-10-06,2022,57.15,10
2022-10-06,2023,62.0,9
2022-10-06,2024,65.0,9
2022-10-06,2025,66.5,8
2022-10-07,2022,58.5,7
2022-10-07,2023,62.74,6
2022-10-07,2024,66.1047,6
2022-10-07,2025,67.85,6
2022-10-10,2022,58.0,4
2022-10-10,2023,61.25,4
2022-10-10,2024,62.9,4
2022-10-10,2025,63.9,4
2022-10-11,2022,58.35,6
2022-10-11,2023,62.75,6
2022-10-11,2024,64.0,5
2022-10-11,2025,63.9,4
2022-10-13,2022,59.05,6
2022-10-13,2023,63.85,6
2022-10-13,2024,65.2,5
2022-10-13,2025,66.03,4
2022-10-14,2022,58.85,8
2022-10-14,2023,63.25,8
2022-10-14,2024,65.0,7
2022-10-14,2025,65.0,5
2022-10-17,2022,58.35,8
2022-10-17,2023,62.5,8
2022-10-17,2024,64.0,7
2022-10-17,2025,65.0,5
2022-10-18,2022,58.85,8
2022-10-18,2023,62.95,8
2022-10-18,2024,64.5,6
2022-10-18,2025,65.0,4
2022-10-19,2022,59.0,7
2022-10-19,2023,62.9,7
2022-10-19,2024,64.5,6
2022-10-19,2025,65.0,5
2022-10-20,2022,58.2,7
2022-10-20,2023,62.0,7
2022-10-20,2024,63.25,6
2022-10-20,2025,65.0,5
2022-10-21,2022,58.6,8
2022-10-21,2023,62.95,8
2022-10-21,2024,64.5,6
2022-10-21,2025,65.0,5
2022-10-24,2022,59.0,9
2022-10-24,2023,62.95,8
2022-10-24,2024,65.0,6
2022-10-24,2025,66.0,5
2022-10-25,2022,58.6,8
2022-10-25,2023,63.0,7
2022-10-25,2024,65.0,6
2022-10-25,2025,66.0,5
2022-10-26,2022,58.2,7
2022-10-26,2023,61.8,6
2022-10-26,2024,65.0,5
2022-10-26,2025,65.1,4
2022-10-27,2022,59.0,7
2022-10-27,2023,63.25,6
2022-10-27,2024,65.0,5
2022-10-27,2025,67.63,4
2022-10-28,2022,58.35,8
2022-10-28,2023,60.5,7
2022-10-28,2024,65.0,7
2022-10-28,2025,66.5,6
2022-10-31,2022,58.35,6
2022-10-31,2023,61.75,6
2022-10-31,2024,64.5,6
2022-10-31,2025,67.0,5
2022-11-01,2022,58.35,6
2022-11-01,2023,61.75,6
2022-11-01,2024,64.5,6
2022-11-01,2025,67.0,5
2022-11-03,2022,58.7,7
2022-11-03,2023,60.5,7
2022-11-03,2024,64.5,6
2022-11-03,2025,67.0,5
2022-11-04,2022,58.0,9
2022-11-04,2023,60.5,9
2022-11-04,2024,63.25,8
2022-11-04,2025,63.5,6
2022-11-07,2022,58.2,9
2022-11-07,2023,62.0,9
2022-11-07,2024,64.0,8
2022-11-07,2025,64.6,6
2022-11-08,2022,58.2,9
2022-11-08,2023,62.0,9
2022-11-08,2024,64.0,8
2022-11-08,2025,64.6,6
2022-11-09,2022,58.2,9
2022-11-09,2023,62.0,9
2022-11-09,2024,64.0,8
2022-11-09,2025,64.6,6
2022-11-10,2022,57.85,10
2022-11-10,2023,62.5,10
2022-11-10,2024,64.5,10
2022-11-10,2025,65.5,8
2022-11-11,2022,57.76,10
2022-11-11,2023,62.5,10
2022-11-11,2024,65.0,10
2022-11-11,2025,65.75,8
2022-11-14,2022,56.96,8
2022-11-14,2023,61.9,8
2022-11-14,2024,65.0,8
2022-11-14,2025,65.75,6
2022-11-16,2022,56.96,8
2022-11-16,2023,61.9,8
2022-11-16,2024,65.0,8
2022-11-16,2025,65.75,6
2022-11-17,2022,56.96,8
2022-11-17,2023,61.9,8
2022-11-17,2024,65.0,8
2022-11-17,2025,65.75,6
2022-11-18,2022,57.2615,10
2022-11-18,2023,61.1484,10
2022-11-18,2024,64.0,9
2022-11-18,2025,65.5,7
2022-11-21,2022,57.3229,7
2022-11-21,2023,61.0,7
2022-11-21,2024,64.0,6
2022-11-21,2025,65.0,5
2022-11-22,2022,57.52,9
2022-11-22,2023,61.4967,9
2022-11-22,2024,64.25,8
2022-11-22,2025,67.2,7
2022-11-23,2022,57.61,10
2022-11-23,2023,61.7484,10
2022-11-23,2024,64.0,9
2022-11-23,2025,67.2,7
2022-11-24,2022,58.0,11
2022-11-24,2023,62.0,11
2022-11-24,2024,64.25,10
2022-11-24,2025,67.2,7
2022-11-25,2022,58.2,10
2022-11-25,2023,62.7,10
2022-11-25,2024,64.0,9
2022-11-25,2025,66.1,6
2022-11-28,2022,58.55,8
2022-11-28,2023,63.55,8
2022-11-28,2024,65.8,7
2022-11-28,2025,67.2,5
2022-11-29,2022,58.35,8
2022-11-29,2023,62.35,8
2022-11-29,2024,64.0,7
2022-11-29,2025,64.2,5
2022-11-30,2022,59.0,7
2022-11-30,2023,61.0,7
2022-11-30,2024,64.15,6
2022-11-30,2025,64.2,5
2022-12-01,2022,57.05,6
2022-12-01,2023,60.4,6
2022-12-01,2024,62.5,5
2022-12-01,2025,64.2,5
2022-12-02,2022,57.2,7
2022-12-02,2023,61.0,7
2022-12-02,2024,65.0,7
2022-12-02,2025,68.325,6
2022-12-05,2022,57.25,8
2022-12-05,2023,61.75,8
2022-12-05,2024,64.5,8
2022-12-05,2025,66.0,7
2022-12-06,2022,55.97,7
2022-12-06,2023,61.0,7
2022-12-06,2024,64.0,7
2022-12-06,2025,65.8,6
2022-12-07,2022,55.97,7
2022-12-07,2023,61.0,7
2022-12-07,2024,64.0,7
2022-12-07,2025,65.8,6
2022-12-08,2022,57.3,7
2022-12-08,2023,61.0,7
2022-12-08,2024,64.0,7
2022-12-08,2025,65.6,5
2022-12-09,2022,57.0,5
2022-12-09,2023,62.5,5
2022-12-09,2024,63.8,5
2022-12-09,2025,64.8,4
2022-12-12,2022,57.0,5
2022-12-12,2023,61.0,5
2022-12-12,2024,64.0,5
2022-12-12,2025,64.0,3
2022-12-13,2022,57.5,6
2022-12-13,2023,62.45,6
2022-12-13,2024,65.4,6
2022-12-13,2025,68.75,4
2022-12-14,2022,57.5,6
2022-12-14,2023,62.45,6
2022-12-14,2024,65.4,6
2022-12-14,2025,68.75,4
2022-12-15,2022,56.485,6
2022-12-15,2023,62.45,6
2022-12-15,2024,66.405,6
2022-12-15,2025,70.65,5
2022-12-16,2022,56.985,8
2022-12-16,2023,61.65,8
2022-12-16,2024,64.45,8
2022-12-16,2025,66.2,7
2022-12-19,2022,57.5,12
2022-12-19,2023,62.1,12
2022-12-19,2024,64.45,12
2022-12-19,2025,66.9,10
2022-12-20,2022,57.5,10
2022-12-20,2023,62.1,10
2022-12-20,2024,64.45,10
2022-12-20,2025,66.9,8
2022-12-21,2022,57.35,12
2022-12-21,2023,61.45,12
2022-12-21,2024,64.0,12
2022-12-21,2025,65.6,10
2022-12-22,2022,57.5,12
2022-12-22,2023,61.45,12
2022-12-22,2024,64.0,12
2022-12-22,2025,65.0,9
2022-12-23,2022,57.6,12
2022-12-23,2023,61.7,12
2022-12-23,2024,64.0,12
2022-12-23,2025,66.6,8
2022-12-26,2022,57.7,9
2022-12-26,2023,61.7,9
2022-12-26,2024,64.0,8
2022-12-26,2025,65.3,6
2022-12-27,2022,57.7,9
2022-12-27,2023,61.7,9
2022-12-27,2024,64.0,8
2022-12-27,2025,65.3,6
2022-12-28,2022,57.7,9
2022-12-28,2023,61.7,9
2022-12-28,2024,64.0,8
2022-12-28,2025,65.8,6
2022-12-29,2022,57.9,8
2022-12-29,2023,61.6,8
2022-12-29,2024,64.0,7
2022-12-29,2025,65.8,6
2022-12-30,2022,58.0,5
2022-12-30,2023,61.7,5
2022-12-30,2024,64.0,4
2022-12-30,2025,65.0,3
2023-01-02,2022,58.0,5
2023-01-02,2023,62.0,5
2023-01-02,2024,64.0,5
2023-01-02,2025,65.5,4
2023-01-03,2022,57.5,4
2023-01-03,2023,61.0,4
2023-01-03,2024,64.5,4
2023-01-03,2025,66.0,3
2023-01-04,2022,58.0,3
2023-01-04,2023,62.0,3
2023-01-04,2024,64.0,3
2023-01-04,2025,67.765,2
2023-01-05,2022,57.2,3
2023-01-05,2023,63.9,3
2023-01-05,2024,69.5,3
2023-01-05,2025,74.65,2
2023-01-06,2022,58.0,5
2023-01-06,2023,63.9,5
2023-01-06,2024,69.5,5
2023-01-06,2025,74.65,4
2023-01-09,2022,58.07,5
2023-01-09,2023,62.3,5
2023-01-09,2024,64.9,5
2023-01-09,2025,70.5,4
2023-01-10,2022,58.07,5
2023-01-10,2023,62.3,5
2023-01-10,2024,64.9,5
2023-01-10,2025,70.5,4
2023-01-11,2022,58.035,6
2023-01-11,2023,62.15,6
2023-01-11,2024,65.25,6
2023-01-11,2025,68.8,5
2023-01-12,2022,58.035,6
2023-01-12,2023,62.15,6
2023-01-12,2024,65.25,6
2023-01-12,2025,68.8,5
2023-01-13,2022,57.0,9
2023-01-13,2023,62.0,9
2023-01-13,2024,65.25,8
2023-01-13,2025,67.8,6
2023-01-16,2022,56.955,10
2023-01-16,2023,62.0,10
2023-01-16,2024,64.15,9
2023-01-16,2025,67.9,6
2023-01-17,2022,56.955,10
2023-01-17,2023,62.0,10
2023-01-17,2024,64.15,9
2023-01-17,2025,67.9,6
2023-01-18,2022,56.765,10
2023-01-18,2023,62.0,10
2023-01-18,2024,64.0,9
2023-01-18,2025,67.2,5
2023-01-19,2022,56.91,11
2023-01-19,2023,61.5,11
2023-01-19,2024,64.0,10
2023-01-19,2025,66.785,6
2023-01-20,2022,56.91,15
2023-01-20,2023,60.9,15
2023-01-20,2024,64.0,14
2023-01-20,2025,66.415,10
2023-01-23,2022,56.91,13
2023-01-23,2023,60.9,13
2023-01-23,2024,64.2,12
2023-01-23,2025,66.03,9
2023-01-24,2022,56.91,13
2023-01-24,2023,60.9,13
2023-01-24,2024,64.2,12
2023-01-24,2025,66.03,9
2023-01-25,2022,56.91,13
2023-01-25,2023,60.9,13
2023-01-25,2024,64.2,12
2023-01-25,2025,66.015,10
2023-01-26,2022,56.91,11
2023-01-26,2023,60.9,11
2023-01-26,2024,64.2,10
2023-01-26,2025,66.415,8
2023-01-27,2022,56.745,8
2023-01-27,2023,61.125,8
2023-01-27,2024,64.38,7
2023-01-27,2025,66.6,5
2023-01-30,2023,61.125,8
2023-01-30,2024,64.38,7
2023-01-30,2025,66.6,5
2023-01-31,2023,61.125,8
2023-01-31,2024,64.38,7
2023-01-31,2025,66.6,5
2023-02-01,2023,62.0,9
2023-02-01,2024,64.44,8
2023-02-01,2025,66.7,6
2023-02-02,2023,62.0,10
2023-02-02,2024,64.5,9
2023-02-02,2025,66.6,7
2023-02-03,2023,62.0,5
2023-02-03,2024,64.45,4
2023-02-03,2025,65.9,4
2023-02-06,2023,62.0,8
2023-02-06,2024,64.48,6
2023-02-06,2025,66.1,6
2023-02-07,2023,62.0,10
2023-02-07,2024,64.03,8
2023-02-07,2025,66.0,7
2023-02-08,2023,61.75,8
2023-02-08,2024,63.73,6
2023-02-08,2025,66.0,5
2023-02-09,2023,61.5,7
2023-02-09,2024,63.4,5
2023-02-09,2025,65.8,4
2023-02-10,2023,62.0,12
2023-02-10,2024,64.0,10
2023-02-10,2025,66.0,7
2023-02-13,2023,62.0,13
2023-02-13,2024,64.0,12
2023-02-13,2025,66.0,7
2023-02-14,2023,62.0,11
2023-02-14,2024,64.0,10
2023-02-14,2025,66.2,6
2023-02-15,2023,62.0,11
2023-02-15,2024,64.0,10
2023-02-15,2025,66.2,6
2023-02-16,2023,62.0,11
2023-02-16,2024,64.0,10
2023-02-16,2025,66.2,6
2023-02-17,2023,61.385,12
2023-02-17,2024,63.98,11
2023-02-17,2025,65.605,8
2023-02-22,2023,61.27,11
2023-02-22,2024,63.99,10
2023-02-22,2025,65.605,8
2023-02-23,2023,61.385,12
2023-02-23,2024,64.0,11
2023-02-23,2025,65.61,9
2023-02-24,2023,60.95,15
2023-02-24,2024,64.25,14
2023-02-24,2025,66.0,11
2023-02-27,2023,61.225,14
2023-02-27,2024,64.5,13
2023-02-27,2025,66.0,11
2023-02-28,2023,60.975,10
2023-02-28,2024,64.0,9
2023-02-28,2025,66.405,6
2023-03-01,2023,61.0,9
2023-03-01,2024,64.0,8
2023-03-01,2025,66.0,5
2023-03-02,2023,61.5,10
2023-03-02,2024,64.0,8
2023-03-02,2025,66.0,5
2023-03-03,2023,61.0,7
2023-03-03,2024,63.795,6
2023-03-03,2025,65.67,4
2023-03-06,2023,61.0,8
2023-03-06,2024,64.0,7
2023-03-06,2025,66.0,5
2023-03-07,2023,62.0,7
2023-03-07,2024,64.0,6
2023-03-07,2025,66.0,5
2023-03-08,2023,62.0,8
2023-03-08,2024,64.0,7
2023-03-08,2025,66.0,6
2023-03-09,2023,61.5,6
2023-03-09,2024,64.5,6
2023-03-09,2025,66.0,5
2023-03-10,2023,62.0,7
2023-03-10,2024,64.0,6
2023-03-10,2025,66.0,5
2023-03-13,2023,62.0,11
2023-03-13,2024,64.0,9
2023-03-13,2025,66.0,6
2023-03-14,2023,60.8,11
2023-03-14,2024,64.0,9
2023-03-14,2025,66.45,6
2023-03-15,2023,60.605,10
2023-03-15,2024,64.0,8
2023-03-15,2025,66.0,5
2023-03-16,2023,60.8,11
2023-03-16,2024,64.0,9
2023-03-16,2025,66.0,6
2023-03-17,2023,61.4,17
2023-03-17,2024,64.4,15
2023-03-17,2025,66.45,12
2023-03-20,2023,61.0,15
2023-03-20,2024,64.75,14
2023-03-20,2025,66.9,12
2023-03-21,2023,61.3,15
2023-03-21,2024,64.75,14
2023-03-21,2025,67.35,12
2023-03-22,2023,61.3,15
2023-03-22,2024,64.75,14
2023-03-22,2025,67.35,12
2023-03-23,2023,61.3,15
2023-03-23,2024,65.0,14
2023-03-23,2025,67.695,12
2023-03-24,2023,61.3,9
2023-03-24,2024,64.75,8
2023-03-24,2025,67.8,7
2023-03-27,2023,61.7,10
2023-03-27,2024,64.5,8
2023-03-27,2025,66.9,7
2023-03-28,2023,62.0,9
2023-03-28,2024,64.5,7
2023-03-28,2025,66.45,6
2023-03-29,2023,62.0,9
2023-03-29,2024,64.5,7
2023-03-29,2025,66.45,6
2023-03-30,2023,61.7,8
2023-03-30,2024,64.25,6
2023-03-30,2025,66.0,5
2023-03-31,2023,61.5,6
2023-03-31,2024,64.0,4
2023-03-31,2025,66.0,3
2023-04-03,2023,61.0,3
2023-04-03,2024,63.145,2
2023-04-03,2025,63.42,1
2023-04-04,2023,61.0,5
2023-04-04,2024,64.5,4
2023-04-04,2025,67.59,3
2023-04-05,2023,61.25,6
2023-04-05,2024,64.0,5
2023-04-05,2025,66.595,4
2023-04-06,2023,61.0,10
2023-04-06,2024,64.0,9
2023-04-06,2025,66.0,7
2023-04-10,2023,61.0,13
2023-04-10,2024,64.0,12
2023-04-10,2025,66.0,9
2023-04-11,2023,61.0,15
2023-04-11,2024,64.1,14
2023-04-11,2025,66.0,10
2023-04-12,2023,61.0,14
2023-04-12,2024,64.0,13
2023-04-12,2025,66.0,9
2023-04-13,2023,61.0,13
2023-04-13,2024,64.0,12
2023-04-13,2025,66.0,8
2023-04-14,2023,61.5,10
2023-04-14,2024,64.1,8
2023-04-14,2025,66.0,5
2023-04-17,2023,60.625,10
2023-04-17,2024,64.0,9
2023-04-17,2025,66.0,5
2023-04-18,2023,60.625,8
2023-04-18,2024,63.9,7
2023-04-18,2025,65.5,4
2023-04-19,2023,60.55,7
2023-04-19,2024,63.65,6
2023-04-19,2025,64.0,3
2023-04-20,2023,60.55,13
2023-04-20,2024,63.65,12
2023-04-20,2025,65.6,9
2023-04-24,2023,60.525,16
2023-04-24,2024,63.9,15
2023-04-24,2025,65.8,12
2023-04-25,2023,60.55,15
2023-04-25,2024,64.0,13
