survey_date,ano_ref,dlsp_focus_med_pct_pib,numeroRespondentes,dlsp_sgs_pct_pib,dlsp_sgs_yoy_pp,dlsp_sgs_data_obs,dlsp_divulgacao_aprox
2020-03-25,2025,58.9,14,65.24,3.9399999999999977,2025-12-01,2026-05-01
2020-03-26,2020,56.63,23,61.37,6.669999999999995,2020-12-01,2021-05-01
2020-03-26,2021,57.87,22,55.11,-6.259999999999998,2021-12-01,2022-05-01
2020-03-26,2022,58.95,16,56.13,1.0200000000000031,2022-12-01,2023-05-01
2020-03-26,2023,59.9,15,60.43,4.299999999999997,2023-12-01,2024-05-01
2020-03-26,2024,58.85,14,61.3,0.8699999999999974,2024-12-01,2025-05-01
2020-03-26,2025,58.9,14,65.24,3.9399999999999977,2025-12-01,2026-05-01
2020-03-27,2020,56.63,23,61.37,6.669999999999995,2020-12-01,2021-05-01
2020-03-27,2021,57.87,22,55.11,-6.259999999999998,2021-12-01,2022-05-01
2020-03-27,2022,58.95,16,56.13,1.0200000000000031,2022-12-01,2023-05-01
2020-03-27,2023,59.9,15,60.43,4.299999999999997,2023-12-01,2024-05-01
2020-03-27,2024,58.85,14,61.3,0.8699999999999974,2024-12-01,2025-05-01
2020-03-27,2025,58.9,14,65.24,3.9399999999999977,2025-12-01,2026-05-01
2020-03-30,2020,56.63,21,61.37,6.669999999999995,2020-12-01,2021-05-01
2020-03-30,2021,58.72,20,55.11,-6.259999999999998,2021-12-01,2022-05-01
2020-03-30,2022,58.7,15,56.13,1.0200000000000031,2022-12-01,2023-05-01
2020-03-30,2023,57.2,13,60.43,4.299999999999997,2023-12-01,2024-05-01
2020-03-30,2024,57.8,13,61.3,0.8699999999999974,2024-12-01,2025-05-01
2020-03-30,2025,58.0,13,65.24,3.9399999999999977,2025-12-01,2026-05-01
2020-03-31,2020,56.63,21,61.37,6.669999999999995,2020-12-01,2021-05-01
2020-03-31,2021,58.72,20,55.11,-6.259999999999998,2021-12-01,2022-05-01
2020-03-31,2022,58.7,15,56.13,1.0200000000000031,2022-12-01,2023-05-01
2020-03-31,2023,57.2,13,60.43,4.299999999999997,2023-12-01,2024-05-01
2020-03-31,2024,57.8,13,61.3,0.8699999999999974,2024-12-01,2025-05-01
2020-03-31,2025,58.0,13,65.24,3.9399999999999977,2025-12-01,2026-05-01
2020-04-01,2020,56.63,21,61.37,6.669999999999995,2020-12-01,2021-05-01
2020-04-01,2021,58.72,20,55.11,-6.259999999999998,2021-12-01,2022-05-01
2020-04-01,2022,58.7,15,56.13,1.0200000000000031,2022-12-01,2023-05-01
2020-04-01,2023,57.2,13,60.43,4.299999999999997,2023-12-01,2024-05-01
2020-04-01,2024,57.8,13,61.3,0.8699999999999974,2024-12-01,2025-05-01
2020-04-01,2025,58.0,13,65.24,3.9399999999999977,2025-12-01,2026-05-01
2020-04-02,2020,57.32,20,61.37,6.669999999999995,2020-12-01,2021-05-01
2020-04-02,2021,59.5,19,55.11,-6.259999999999998,2021-12-01,2022-05-01
2020-04-02,2022,58.95,14,56.13,1.0200000000000031,2022-12-01,2023-05-01
2020-04-02,2023,58.45,12,60.43,4.299999999999997,2023-12-01,2024-05-01
2020-04-02,2024,58.6,12,61.3,0.8699999999999974,2024-12-01,2025-05-01
2020-04-02,2025,58.45,12,65.24,3.9399999999999977,2025-12-01,2026-05-01
2020-04-03,2020,58.1,21,61.37,6.669999999999995,2020-12-01,2021-05-01
2020-04-03,2021,60.0,20,55.11,-6.259999999999998,2021-12-01,2022-05-01
2020-04-03,2022,59.6,14,56.13,1.0200000000000031,2022-12-01,2023-05-01
2020-04-03,2023,60.1,12,60.43,4.299999999999997,2023-12-01,2024-05-01
2020-04-03,2024,60.0,12,61.3,0.8699999999999974,2024-12-01,2025-05-01
2020-04-03,2025,59.85,12,65.24,3.9399999999999977,2025-12-01,2026-05-01
2020-04-06,2020,58.9,19,61.37,6.669999999999995,2020-12-01,2021-05-01
2020-04-06,2021,60.0,18,55.11,-6.259999999999998,2021-12-01,2022-05-01
2020-04-06,2022,59.6,12,56.13,1.0200000000000031,2022-12-01,2023-05-01
2020-04-06,2023,60.1,10,60.43,4.299999999999997,2023-12-01,2024-05-01
2020-04-06,2024,60.0,10,61.3,0.8699999999999974,2024-12-01,2025-05-01
2020-04-06,2025,59.85,10,65.24,3.9399999999999977,2025-12-01,2026-05-01
2020-04-07,2020,59.4,19,61.37,6.669999999999995,2020-12-01,2021-05-01
2020-04-07,2021,60.0,18,55.11,-6.259999999999998,2021-12-01,2022-05-01
2020-04-07,2022,59.6,12,56.13,1.0200000000000031,2022-12-01,2023-05-01
2020-04-07,2023,60.1,10,60.43,4.299999999999997,2023-12-01,2024-05-01
2020-04-07,2024,60.0,10,61.3,0.8699999999999974,2024-12-01,2025-05-01
2020-04-07,2025,59.85,10,65.24,3.9399999999999977,2025-12-01,2026-05-01
2020-04-08,2020,59.7,19,61.37,6.669999999999995,2020-12-01,2021-05-01
2020-04-08,2021,60.23,18,55.11,-6.259999999999998,2021-12-01,2022-05-01
2020-04-08,2022,59.65,12,56.13,1.0200000000000031,2022-12-01,2023-05-01
2020-04-08,2023,60.1,10,60.43,4.299999999999997,2023-12-01,2024-05-01
2020-04-08,2024,60.0,10,61.3,0.8699999999999974,2024-12-01,2025-05-01
2020-04-08,2025,59.85,10,65.24,3.9399999999999977,2025-12-01,2026-05-01
2020-04-09,2020,60.0,19,61.37,6.669999999999995,2020-12-01,2021-05-01
2020-04-09,2021,60.73,18,55.11,-6.259999999999998,2021-12-01,2022-05-01
2020-04-09,2022,61.0,12,56.13,1.0200000000000031,2022-12-01,2023-05-01
2020-04-09,2023,60.45,10,60.43,4.299999999999997,2023-12-01,2024-05-01
2020-04-09,2024,60.45,10,61.3,0.8699999999999974,2024-12-01,2025-05-01
2020-04-09,2025,60.0,10,65.24,3.9399999999999977,2025-12-01,2026-05-01
2020-04-13,2020,60.9,19,61.37,6.669999999999995,2020-12-01,2021-05-01
2020-04-13,2021,62.1,18,55.11,-6.259999999999998,2021-12-01,2022-05-01
2020-04-13,2022,63.3,12,56.13,1.0200000000000031,2022-12-01,2023-05-01
2020-04-13,2023,63.5,10,60.43,4.299999999999997,2023-12-01,2024-05-01
2020-04-13,2024,63.4,10,61.3,0.8699999999999974,2024-12-01,2025-05-01
2020-04-13,2025,62.85,10,65.24,3.9399999999999977,2025-12-01,2026-05-01
2020-04-14,2020,60.9,20,61.37,6.669999999999995,2020-12-01,2021-05-01
2020-04-14,2021,62.2,19,55.11,-6.259999999999998,2021-12-01,2022-05-01
2020-04-14,2022,63.0,13,56.13,1.0200000000000031,2022-12-01,2023-05-01
2020-04-14,2023,62.5,11,60.43,4.299999999999997,2023-12-01,2024-05-01
2020-04-14,2024,62.0,11,61.3,0.8699999999999974,2024-12-01,2025-05-01
2020-04-14,2025,61.0,11,65.24,3.9399999999999977,2025-12-01,2026-05-01
2020-04-15,2020,60.9,21,61.37,6.669999999999995,2020-12-01,2021-05-01
2020-04-15,2021,62.25,20,55.11,-6.259999999999998,2021-12-01,2022-05-01
2020-04-15,2022,63.3,14,56.13,1.0200000000000031,2022-12-01,2023-05-01
2020-04-15,2023,63.5,12,60.43,4.299999999999997,2023-12-01,2024-05-01
2020-04-15,2024,61.5,12,61.3,0.8699999999999974,2024-12-01,2025-05-01
2020-04-15,2025,61.0,12,65.24,3.9399999999999977,2025-12-01,2026-05-01
2020-04-16,2020,60.9,21,61.37,6.669999999999995,2020-12-01,2021-05-01
2020-04-16,2021,62.25,20,55.11,-6.259999999999998,2021-12-01,2022-05-01
2020-04-16,2022,63.3,14,56.13,1.0200000000000031,2022-12-01,2023-05-01
2020-04-16,2023,63.5,12,60.43,4.299999999999997,2023-12-01,2024-05-01
2020-04-16,2024,63.4,12,61.3,0.8699999999999974,2024-12-01,2025-05-01
2020-04-16,2025,62.85,12,65.24,3.9399999999999977,2025-12-01,2026-05-01
2020-04-17,2020,60.9,21,61.37,6.669999999999995,2020-12-01,2021-05-01
2020-04-17,2021,62.25,20,55.11,-6.259999999999998,2021-12-01,2022-05-01
2020-04-17,2022,63.3,14,56.13,1.0200000000000031,2022-12-01,2023-05-01
2020-04-17,2023,64.5,12,60.43,4.299999999999997,2023-12-01,2024-05-01
2020-04-17,2024,65.0,12,61.3,0.8699999999999974,2024-12-01,2025-05-01
2020-04-17,2025,65.05,12,65.24,3.9399999999999977,2025-12-01,2026-05-01
2020-04-20,2020,60.9,20,61.37,6.669999999999995,2020-12-01,2021-05-01
2020-04-20,2021,62.3,19,55.11,-6.259999999999998,2021-12-01,2022-05-01
2020-04-20,2022,63.3,14,56.13,1.0200000000000031,2022-12-01,2023-05-01
2020-04-20,2023,64.5,12,60.43,4.299999999999997,2023-12-01,2024-05-01
2020-04-20,2024,65.0,12,61.3,0.8699999999999974,2024-12-01,2025-05-01
2020-04-20,2025,65.05,12,65.24,3.9399999999999977,2025-12-01,2026-05-01
2020-04-22,2020,60.9,20,61.37,6.669999999999995,2020-12-01,2021-05-01
2020-04-22,2021,62.3,19,55.11,-6.259999999999998,2021-12-01,2022-05-01
2020-04-22,2022,63.3,14,56.13,1.0200000000000031,2022-12-01,2023-05-01
2020-04-22,2023,64.5,12,60.43,4.299999999999997,2023-12-01,2024-05-01
2020-04-22,2024,65.0,12,61.3,0.8699999999999974,2024-12-01,2025-05-01
2020-04-22,2025,65.05,12,65.24,3.9399999999999977,2025-12-01,2026-05-01
2020-04-23,2020,60.9,20,61.37,6.669999999999995,2020-12-01,2021-05-01
2020-04-23,2021,62.3,19,55.11,-6.259999999999998,2021-12-01,2022-05-01
2020-04-23,2022,63.3,14,56.13,1.0200000000000031,2022-12-01,2023-05-01
2020-04-23,2023,64.5,12,60.43,4.299999999999997,2023-12-01,2024-05-01
2020-04-23,2024,65.0,12,61.3,0.8699999999999974,2024-12-01,2025-05-01
2020-04-23,2025,65.05,12,65.24,3.9399999999999977,2025-12-01,2026-05-01
2020-04-24,2020,60.9,19,61.37,6.669999999999995,2020-12-01,2021-05-01
2020-04-24,2021,62.65,18,55.11,-6.259999999999998,2021-12-01,2022-05-01
2020-04-24,2022,63.6,13,56.13,1.0200000000000031,2022-12-01,2023-05-01
2020-04-24,2023,64.5,11,60.43,4.299999999999997,2023-12-01,2024-05-01
2020-04-24,2024,65.2,11,61.3,0.8699999999999974,2024-12-01,2025-05-01
2020-04-24,2025,65.4,11,65.24,3.9399999999999977,2025-12-01,2026-05-01
2020-04-27,2020,60.9,19,61.37,6.669999999999995,2020-12-01,2021-05-01
2020-04-27,2021,62.65,18,55.11,-6.259999999999998,2021-12-01,2022-05-01
2020-04-27,2022,63.6,13,56.13,1.0200000000000031,2022-12-01,2023-05-01
2020-04-27,2023,64.5,11,60.43,4.299999999999997,2023-12-01,2024-05-01
2020-04-27,2024,65.2,11,61.3,0.8699999999999974,2024-12-01,2025-05-01
2020-04-27,2025,65.4,11,65.24,3.9399999999999977,2025-12-01,2026-05-01
2020-04-28,2020,61.2,19,61.37,6.669999999999995,2020-12-01,2021-05-01
2020-04-28,2021,63.53,18,55.11,-6.259999999999998,2021-12-01,2022-05-01
2020-04-28,2022,63.75,14,56.13,1.0200000000000031,2022-12-01,2023-05-01
2020-04-28,2023,64.5,11,60.43,4.299999999999997,2023-12-01,2024-05-01
2020-04-28,2024,65.2,11,61.3,0.8699999999999974,2024-12-01,2025-05-01
2020-04-28,2025,65.4,11,65.24,3.9399999999999977,2025-12-01,2026-05-01
2020-04-29,2020,62.1,19,61.37,6.669999999999995,2020-12-01,2021-05-01
2020-04-29,2021,64.78,18,55.11,-6.259999999999998,2021-12-01,2022-05-01
2020-04-29,2022,64.75,14,56.13,1.0200000000000031,2022-12-01,2023-05-01
2020-04-29,2023,65.75,12,60.43,4.299999999999997,2023-12-01,2024-05-01
2020-04-29,2024,65.2,11,61.3,0.8699999999999974,2024-12-01,2025-05-01
2020-04-29,2025,65.4,11,65.24,3.9399999999999977,2025-12-01,2026-05-01
2020-04-30,2020,62.1,19,61.37,6.669999999999995,2020-12-01,2021-05-01
2020-04-30,2021,64.98,18,55.11,-6.259999999999998,2021-12-01,2022-05-01
2020-04-30,2022,64.75,14,56.13,1.0200000000000031,2022-12-01,2023-05-01
2020-04-30,2023,65.75,12,60.43,4.299999999999997,2023-12-01,2024-05-01
2020-04-30,2024,65.2,11,61.3,0.8699999999999974,2024-12-01,2025-05-01
2020-04-30,2025,65.4,11,65.24,3.9399999999999977,2025-12-01,2026-05-01
2020-05-04,2020,64.0,18,61.37,6.669999999999995,2020-12-01,2021-05-01
2020-05-04,2021,65.2,18,55.11,-6.259999999999998,2021-12-01,2022-05-01
2020-05-04,2022,66.55,14,56.13,1.0200000000000031,2022-12-01,2023-05-01
2020-05-04,2023,67.05,12,60.43,4.299999999999997,2023-12-01,2024-05-01
2020-05-04,2024,66.8,11,61.3,0.8699999999999974,2024-12-01,2025-05-01
2020-05-04,2025,66.2,11,65.24,3.9399999999999977,2025-12-01,2026-05-01
2020-05-05,2020,64.1,19,61.37,6.669999999999995,2020-12-01,2021-05-01
2020-05-05,2021,65.2,19,55.11,-6.259999999999998,2021-12-01,2022-05-01
2020-05-05,2022,66.55,14,56.13,1.0200000000000031,2022-12-01,2023-05-01
2020-05-05,2023,67.05,12,60.43,4.299999999999997,2023-12-01,2024-05-01
2020-05-05,2024,66.8,11,61.3,0.8699999999999974,2024-12-01,2025-05-01
2020-05-05,2025,66.2,11,65.24,3.9399999999999977,2025-12-01,2026-05-01
2020-05-06,2020,64.15,20,61.37,6.669999999999995,2020-12-01,2021-05-01
2020-05-06,2021,65.2,19,55.11,-6.259999999999998,2021-12-01,2022-05-01
2020-05-06,2022,66.55,14,56.13,1.0200000000000031,2022-12-01,2023-05-01
2020-05-06,2023,67.05,12,60.43,4.299999999999997,2023-12-01,2024-05-01
2020-05-06,2024,66.8,11,61.3,0.8699999999999974,2024-12-01,2025-05-01
2020-05-06,2025,66.2,11,65.24,3.9399999999999977,2025-12-01,2026-05-01
2020-05-07,2020,64.15,20,61.37,6.669999999999995,2020-12-01,2021-05-01
2020-05-07,2021,65.2,19,55.11,-6.259999999999998,2021-12-01,2022-05-01
2020-05-07,2022,66.55,14,56.13,1.0200000000000031,2022-12-01,2023-05-01
2020-05-07,2023,67.05,12,60.43,4.299999999999997,2023-12-01,2024-05-01
2020-05-07,2024,66.8,11,61.3,0.8699999999999974,2024-12-01,2025-05-01
2020-05-07,2025,66.2,11,65.24,3.9399999999999977,2025-12-01,2026-05-01
2020-05-08,2020,64.15,20,61.37,6.669999999999995,2020-12-01,2021-05-01
2020-05-08,2021,65.2,19,55.11,-6.259999999999998,2021-12-01,2022-05-01
2020-05-08,2022,66.55,14,56.13,1.0200000000000031,2022-12-01,2023-05-01
2020-05-08,2023,67.05,12,60.43,4.299999999999997,2023-12-01,2024-05-01
2020-05-08,2024,66.8,11,61.3,0.8699999999999974,2024-12-01,2025-05-01
2020-05-08,2025,66.2,11,65.24,3.9399999999999977,2025-12-01,2026-05-01
2020-05-11,2020,64.2,19,61.37,6.669999999999995,2020-12-01,2021-05-01
2020-05-11,2021,65.2,18,55.11,-6.259999999999998,2021-12-01,2022-05-01
2020-05-11,2022,66.55,14,56.13,1.0200000000000031,2022-12-01,2023-05-01
2020-05-11,2023,67.05,12,60.43,4.299999999999997,2023-12-01,2024-05-01
2020-05-11,2024,66.8,11,61.3,0.8699999999999974,2024-12-01,2025-05-01
2020-05-11,2025,66.2,11,65.24,3.9399999999999977,2025-12-01,2026-05-01
2020-05-12,2020,64.2,19,61.37,6.669999999999995,2020-12-01,2021-05-01
2020-05-12,2021,65.2,18,55.11,-6.259999999999998,2021-12-01,2022-05-01
2020-05-12,2022,66.55,14,56.13,1.0200000000000031,2022-12-01,2023-05-01
2020-05-12,2023,67.05,12,60.43,4.299999999999997,2023-12-01,2024-05-01
2020-05-12,2024,66.8,11,61.3,0.8699999999999974,2024-12-01,2025-05-01
2020-05-12,2025,66.2,11,65.24,3.9399999999999977,2025-12-01,2026-05-01
2020-05-13,2020,64.15,20,61.37,6.669999999999995,2020-12-01,2021-05-01
2020-05-13,2021,65.2,19,55.11,-6.259999999999998,2021-12-01,2022-05-01
2020-05-13,2022,65.9,15,56.13,1.0200000000000031,2022-12-01,2023-05-01
2020-05-13,2023,67.0,13,60.43,4.299999999999997,2023-12-01,2024-05-01
2020-05-13,2024,66.8,11,61.3,0.8699999999999974,2024-12-01,2025-05-01
2020-05-13,2025,66.2,11,65.24,3.9399999999999977,2025-12-01,2026-05-01
2020-05-14,2020,64.15,20,61.37,6.669999999999995,2020-12-01,2021-05-01
2020-05-14,2021,65.2,19,55.11,-6.259999999999998,2021-12-01,2022-05-01
2020-05-14,2022,65.9,15,56.13,1.0200000000000031,2022-12-01,2023-05-01
2020-05-14,2023,67.0,13,60.43,4.299999999999997,2023-12-01,2024-05-01
2020-05-14,2024,66.8,11,61.3,0.8699999999999974,2024-12-01,2025-05-01
2020-05-14,2025,66.2,11,65.24,3.9399999999999977,2025-12-01,2026-05-01
2020-05-15,2020,64.2,19,61.37,6.669999999999995,2020-12-01,2021-05-01
2020-05-15,2021,65.2,18,55.11,-6.259999999999998,2021-12-01,2022-05-01
2020-05-15,2022,66.55,14,56.13,1.0200000000000031,2022-12-01,2023-05-01
2020-05-15,2023,67.45,12,60.43,4.299999999999997,2023-12-01,2024-05-01
2020-05-15,2024,68.25,10,61.3,0.8699999999999974,2024-12-01,2025-05-01
2020-05-15,2025,68.2,10,65.24,3.9399999999999977,2025-12-01,2026-05-01
2020-05-18,2020,63.9,19,61.37,6.669999999999995,2020-12-01,2021-05-01
2020-05-18,2021,64.98,18,55.11,-6.259999999999998,2021-12-01,2022-05-01
2020-05-18,2022,64.75,14,56.13,1.0200000000000031,2022-12-01,2023-05-01
2020-05-18,2023,65.75,12,60.43,4.299999999999997,2023-12-01,2024-05-01
2020-05-18,2024,66.75,10,61.3,0.8699999999999974,2024-12-01,2025-05-01
2020-05-18,2025,66.85,10,65.24,3.9399999999999977,2025-12-01,2026-05-01
2020-05-19,2020,63.9,19,61.37,6.669999999999995,2020-12-01,2021-05-01
2020-05-19,2021,64.98,18,55.11,-6.259999999999998,2021-12-01,2022-05-01
2020-05-19,2022,64.75,14,56.13,1.0200000000000031,2022-12-01,2023-05-01
2020-05-19,2023,65.75,12,60.43,4.299999999999997,2023-12-01,2024-05-01
2020-05-19,2024,66.75,10,61.3,0.8699999999999974,2024-12-01,2025-05-01
2020-05-19,2025,66.85,10,65.24,3.9399999999999977,2025-12-01,2026-05-01
2020-05-20,2020,63.9,19,61.37,6.669999999999995,2020-12-01,2021-05-01
2020-05-20,2021,64.98,18,55.11,-6.259999999999998,2021-12-01,2022-05-01
2020-05-20,2022,64.75,14,56.13,1.0200000000000031,2022-12-01,2023-05-01
2020-05-20,2023,65.75,12,60.43,4.299999999999997,2023-12-01,2024-05-01
2020-05-20,2024,66.75,10,61.3,0.8699999999999974,2024-12-01,2025-05-01
2020-05-20,2025,66.85,10,65.24,3.9399999999999977,2025-12-01,2026-05-01
2020-05-21,2020,63.85,20,61.37,6.669999999999995,2020-12-01,2021-05-01
2020-05-21,2021,65.2,19,55.11,-6.259999999999998,2021-12-01,2022-05-01
2020-05-21,2022,64.75,14,56.13,1.0200000000000031,2022-12-01,2023-05-01
2020-05-21,2023,65.75,12,60.43,4.299999999999997,2023-12-01,2024-05-01
2020-05-21,2024,66.75,10,61.3,0.8699999999999974,2024-12-01,2025-05-01
2020-05-21,2025,66.85,10,65.24,3.9399999999999977,2025-12-01,2026-05-01
2020-05-22,2020,64.05,22,61.37,6.669999999999995,2020-12-01,2021-05-01
2020-05-22,2021,65.2,21,55.11,-6.259999999999998,2021-12-01,2022-05-01
2020-05-22,2022,66.55,16,56.13,1.0200000000000031,2022-12-01,2023-05-01
2020-05-22,2023,67.45,14,60.43,4.299999999999997,2023-12-01,2024-05-01
2020-05-22,2024,67.85,12,61.3,0.8699999999999974,2024-12-01,2025-05-01
2020-05-22,2025,67.5,12,65.24,3.9399999999999977,2025-12-01,2026-05-01
2020-05-25,2020,64.05,22,61.37,6.669999999999995,2020-12-01,2021-05-01
2020-05-25,2021,65.2,21,55.11,-6.259999999999998,2021-12-01,2022-05-01
2020-05-25,2022,66.55,16,56.13,1.0200000000000031,2022-12-01,2023-05-01
2020-05-25,2023,67.45,14,60.43,4.299999999999997,2023-12-01,2024-05-01
2020-05-25,2024,67.85,12,61.3,0.8699999999999974,2024-12-01,2025-05-01
2020-05-25,2025,67.5,12,65.24,3.9399999999999977,2025-12-01,2026-05-01
2020-05-26,2020,64.05,22,61.37,6.669999999999995,2020-12-01,2021-05-01
2020-05-26,2021,65.2,21,55.11,-6.259999999999998,2021-12-01,2022-05-01
2020-05-26,2022,66.55,16,56.13,1.0200000000000031,2022-12-01,2023-05-01
2020-05-26,2023,67.45,14,60.43,4.299999999999997,2023-12-01,2024-05-01
2020-05-26,2024,67.85,12,61.3,0.8699999999999974,2024-12-01,2025-05-01
2020-05-26,2025,67.5,12,65.24,3.9399999999999977,2025-12-01,2026-05-01
2020-05-27,2020,64.05,22,61.37,6.669999999999995,2020-12-01,2021-05-01
2020-05-27,2021,65.2,21,55.11,-6.259999999999998,2021-12-01,2022-05-01
2020-05-27,2022,66.55,16,56.13,1.0200000000000031,2022-12-01,2023-05-01
2020-05-27,2023,67.45,14,60.43,4.299999999999997,2023-12-01,2024-05-01
2020-05-27,2024,67.85,12,61.3,0.8699999999999974,2024-12-01,2025-05-01
2020-05-27,2025,67.5,12,65.24,3.9399999999999977,2025-12-01,2026-05-01
2020-05-28,2020,64.28,22,61.37,6.669999999999995,2020-12-01,2021-05-01
2020-05-28,2021,65.2,21,55.11,-6.259999999999998,2021-12-01,2022-05-01
2020-05-28,2022,66.65,16,56.13,1.0200000000000031,2022-12-01,2023-05-01
2020-05-28,2023,67.45,14,60.43,4.299999999999997,2023-12-01,2024-05-01
2020-05-28,2024,67.85,12,61.3,0.8699999999999974,2024-12-01,2025-05-01
2020-05-28,2025,67.5,12,65.24,3.9399999999999977,2025-12-01,2026-05-01
2020-05-29,2020,64.28,22,61.37,6.669999999999995,2020-12-01,2021-05-01
2020-05-29,2021,65.2,21,55.11,-6.259999999999998,2021-12-01,2022-05-01
2020-05-29,2022,66.65,16,56.13,1.0200000000000031,2022-12-01,2023-05-01
2020-05-29,2023,67.45,14,60.43,4.299999999999997,2023-12-01,2024-05-01
2020-05-29,2024,67.85,12,61.3,0.8699999999999974,2024-12-01,2025-05-01
2020-05-29,2025,67.5,12,65.24,3.9399999999999977,2025-12-01,2026-05-01
2020-06-01,2020,64.28,20,61.37,6.669999999999995,2020-12-01,2021-05-01
2020-06-01,2021,65.2,19,55.11,-6.259999999999998,2021-12-01,2022-05-01
2020-06-01,2022,65.9,15,56.13,1.0200000000000031,2022-12-01,2023-05-01
2020-06-01,2023,67.8,13,60.43,4.299999999999997,2023-12-01,2024-05-01
2020-06-01,2024,67.85,12,61.3,0.8699999999999974,2024-12-01,2025-05-01
2020-06-01,2025,67.5,12,65.24,3.9399999999999977,2025-12-01,2026-05-01
2020-06-02,2020,64.28,20,61.37,6.669999999999995,2020-12-01,2021-05-01
2020-06-02,2021,65.2,19,55.11,-6.259999999999998,2021-12-01,2022-05-01
2020-06-02,2022,65.9,15,56.13,1.0200000000000031,2022-12-01,2023-05-01
2020-06-02,2023,67.8,13,60.43,4.299999999999997,2023-12-01,2024-05-01
2020-06-02,2024,67.85,12,61.3,0.8699999999999974,2024-12-01,2025-05-01
2020-06-02,2025,67.5,12,65.24,3.9399999999999977,2025-12-01,2026-05-01
2020-06-03,2020,64.36,21,61.37,6.669999999999995,2020-12-01,2021-05-01
2020-06-03,2021,65.35,20,55.11,-6.259999999999998,2021-12-01,2022-05-01
2020-06-03,2022,66.65,16,56.13,1.0200000000000031,2022-12-01,2023-05-01
2020-06-03,2023,67.45,14,60.43,4.299999999999997,2023-12-01,2024-05-01
2020-06-03,2024,67.85,12,61.3,0.8699999999999974,2024-12-01,2025-05-01
2020-06-03,2025,67.5,12,65.24,3.9399999999999977,2025-12-01,2026-05-01
2020-06-04,2020,64.36,21,61.37,6.669999999999995,2020-12-01,2021-05-01
2020-06-04,2021,65.35,20,55.11,-6.259999999999998,2021-12-01,2022-05-01
2020-06-04,2022,66.65,16,56.13,1.0200000000000031,2022-12-01,2023-05-01
2020-06-04,2023,67.45,14,60.43,4.299999999999997,2023-12-01,2024-05-01
2020-06-04,2024,67.85,12,61.3,0.8699999999999974,2024-12-01,2025-05-01
2020-06-04,2025,67.5,12,65.24,3.9399999999999977,2025-12-01,2026-05-01
2020-06-05,2020,64.63,22,61.37,6.669999999999995,2020-12-01,2021-05-01
2020-06-05,2021,65.9,21,55.11,-6.259999999999998,2021-12-01,2022-05-01
2020-06-05,2022,67.5,16,56.13,1.0200000000000031,2022-12-01,2023-05-01
2020-06-05,2023,67.55,14,60.43,4.299999999999997,2023-12-01,2024-05-01
2020-06-05,2024,68.6,12,61.3,0.8699999999999974,2024-12-01,2025-05-01
2020-06-05,2025,68.6,12,65.24,3.9399999999999977,2025-12-01,2026-05-01
2020-06-08,2020,65.05,20,61.37,6.669999999999995,2020-12-01,2021-05-01
2020-06-08,2021,66.01,20,55.11,-6.259999999999998,2021-12-01,2022-05-01
2020-06-08,2022,67.6,15,56.13,1.0200000000000031,2022-12-01,2023-05-01
2020-06-08,2023,68.0,13,60.43,4.299999999999997,2023-12-01,2024-05-01
2020-06-08,2024,69.7,11,61.3,0.8699999999999974,2024-12-01,2025-05-01
2020-06-08,2025,70.4,11,65.24,3.9399999999999977,2025-12-01,2026-05-01
2020-06-09,2020,65.41,22,61.37,6.669999999999995,2020-12-01,2021-05-01
2020-06-09,2021,66.12,21,55.11,-6.259999999999998,2021-12-01,2022-05-01
2020-06-09,2022,67.5,16,56.13,1.0200000000000031,2022-12-01,2023-05-01
2020-06-09,2023,67.55,14,60.43,4.299999999999997,2023-12-01,2024-05-01
2020-06-09,2024,68.6,12,61.3,0.8699999999999974,2024-12-01,2025-05-01
2020-06-09,2025,68.6,12,65.24,3.9399999999999977,2025-12-01,2026-05-01
2020-06-10,2020,65.41,22,61.37,6.669999999999995,2020-12-01,2021-05-01
2020-06-10,2021,66.9,21,55.11,-6.259999999999998,2021-12-01,2022-05-01
2020-06-10,2022,67.85,16,56.13,1.0200000000000031,2022-12-01,2023-05-01
2020-06-10,2023,68.05,14,60.43,4.299999999999997,2023-12-01,2024-05-01
2020-06-10,2024,68.75,12,61.3,0.8699999999999974,2024-12-01,2025-05-01
2020-06-10,2025,68.6,12,65.24,3.9399999999999977,2025-12-01,2026-05-01
2020-06-12,2020,65.61,22,61.37,6.669999999999995,2020-12-01,2021-05-01
2020-06-12,2021,66.12,21,55.11,-6.259999999999998,2021-12-01,2022-05-01
2020-06-12,2022,67.5,16,56.13,1.0200000000000031,2022-12-01,2023-05-01
2020-06-12,2023,67.8,14,60.43,4.299999999999997,2023-12-01,2024-05-01
2020-06-12,2024,68.65,12,61.3,0.8699999999999974,2024-12-01,2025-05-01
2020-06-12,2025,68.8,12,65.24,3.9399999999999977,2025-12-01,2026-05-01
2020-06-15,2020,66.2,21,61.37,6.669999999999995,2020-12-01,2021-05-01
2020-06-15,2021,67.45,20,55.11,-6.259999999999998,2021-12-01,2022-05-01
2020-06-15,2022,67.6,15,56.13,1.0200000000000031,2022-12-01,2023-05-01
2020-06-15,2023,67.9,13,60.43,4.299999999999997,2023-12-01,2024-05-01
2020-06-15,2024,68.65,12,61.3,0.8699999999999974,2024-12-01,2025-05-01
2020-06-15,2025,68.8,12,65.24,3.9399999999999977,2025-12-01,2026-05-01
