survey_date,ano_ref,dbgg_focus_med_pct_pib,numeroRespondentes
2021-07-09,2021,83.65,10
2021-07-12,2021,82.9,8
2021-07-13,2021,81.85,6
2021-07-14,2021,81.7,5
2021-07-15,2021,81.523,2
2021-07-16,2021,82.15,8
2021-07-19,2021,83.05,10
2021-07-20,2021,83.05,10
2021-07-21,2021,83.9,11
2021-07-22,2021,84.0,10
2021-07-23,2021,84.3,10
2021-07-26,2021,83.15,10
2021-07-27,2021,83.0,9
2021-07-28,2021,83.0,9
2021-07-29,2021,83.0,11
2021-07-30,2021,83.15,10
2021-08-02,2021,83.45,8
2021-08-03,2021,83.45,8
2021-08-04,2021,83.0,7
2021-08-05,2021,83.9,5
2021-08-06,2021,83.0,5
2021-08-09,2021,83.0,5
2021-08-10,2021,82.55,6
2021-08-11,2021,83.0,7
2021-08-12,2021,82.1,9
2021-08-13,2021,82.0,9
2021-08-16,2021,82.0,10
2021-08-17,2021,82.0,9
2021-08-18,2021,83.4,11
2021-08-19,2021,83.9,9
2021-08-20,2021,82.7,10
2021-08-23,2021,82.7,8
2021-08-24,2021,82.25,10
2021-08-25,2021,82.0,9
2021-08-26,2021,81.8,9
2021-08-27,2021,81.95,8
2021-08-30,2021,82.25,8
2021-08-31,2021,81.8,6
2021-09-01,2021,82.0,6
2021-09-02,2021,82.5,5
2021-09-03,2021,82.1,7
2021-09-06,2021,82.1,7
2021-09-08,2021,82.1,7
2021-09-09,2021,82.4,7
2021-09-10,2021,82.25,10
2021-09-13,2021,82.0,9
2021-09-14,2021,82.05,10
2021-09-15,2021,82.0,11
2021-09-16,2021,81.95,12
2021-09-17,2021,81.9,16
2021-09-20,2021,81.7,14
2021-09-21,2021,81.4,13
2021-09-22,2021,81.7,12
2021-09-23,2021,81.4,11
2021-09-24,2021,81.2,5
2021-09-27,2021,82.0,7
2021-09-28,2021,82.0,7
2021-09-29,2021,82.05,8
2021-09-30,2021,82.1,7
2021-10-01,2021,82.1,7
2021-10-04,2021,82.1,6
2021-10-05,2021,82.1,6
2021-10-06,2021,82.1,7
2021-10-07,2021,82.1,7
2021-10-08,2021,81.0,5
2021-10-11,2021,81.5,6
2021-10-13,2021,81.7,8
2021-10-14,2021,81.2,8
2021-10-15,2021,81.6,10
2021-10-18,2021,81.8,11
2021-10-19,2021,81.6,10
2021-10-20,2021,81.6,8
2021-10-21,2021,81.4,9
2021-10-22,2021,81.4,13
2021-10-25,2021,81.55,12
2021-10-26,2021,81.5,13
2021-10-27,2021,81.65,14
2021-10-28,2021,81.65,14
2021-10-29,2021,81.65,8
2021-11-01,2021,81.5,9
2021-11-03,2021,81.5,10
2021-11-04,2021,81.5,9
2021-11-05,2021,81.95,10
2021-11-08,2021,81.5,11
2021-11-09,2021,81.8,11
2021-11-10,2021,81.8,11
2021-11-11,2021,81.8,11
2021-11-12,2021,81.5,9
2021-11-16,2021,81.56,10
2021-11-17,2021,81.0,11
2021-11-18,2021,81.25,12
2021-11-19,2021,81.5,17
2021-11-22,2021,81.25,16
2021-11-23,2021,81.3529,12
2021-11-24,2021,82.1,11
2021-11-25,2021,81.8,9
2021-11-26,2021,81.8,7
2021-11-29,2021,81.95,10
2021-11-30,2021,81.95,10
2021-12-01,2021,82.1,9
2021-12-02,2021,81.5,11
2021-12-03,2021,81.2,16
2021-12-06,2021,81.0,15
2021-12-07,2021,81.0,17
2021-12-08,2021,81.0,18
2021-12-09,2021,81.0,18
2021-12-10,2021,81.0,12
2021-12-13,2021,81.3,11
2021-12-14,2021,81.0,9
2021-12-15,2021,81.0,9
2021-12-16,2021,81.0,9
2021-12-17,2021,81.15,12
2021-12-20,2021,81.0509,13
2021-12-21,2021,81.0509,13
2021-12-22,2021,81.0509,13
2021-12-23,2021,81.0509,15
2021-12-24,2021,81.5,9
2021-12-27,2021,81.5,9
2021-12-28,2021,81.5,7
2021-12-29,2021,81.5,8
2021-12-30,2021,81.2755,6
2021-12-31,2021,81.0509,7
2022-01-03,2021,81.0255,10
2022-01-04,2021,81.0,11
2022-01-05,2021,81.0,11
2022-01-06,2021,81.0,9
2022-01-07,2021,81.0,14
2022-01-10,2021,80.7,9
2022-01-11,2021,80.2,9
2022-01-12,2021,80.6,10
2022-01-13,2021,81.0255,12
2022-01-14,2021,81.1755,14
2022-01-17,2021,81.3,15
2022-01-18,2021,81.15,16
2022-01-19,2021,81.0,15
2022-01-20,2021,80.6187,14
2022-01-21,2021,80.8373,13
2022-01-24,2021,80.9187,14
2022-01-25,2021,80.8373,11
2022-01-26,2021,80.8373,11
2022-01-27,2021,81.0,11
2022-01-28,2021,81.0,7
