survey_date;ipca_focus_ano_pct;ipca_year_ref;ipca_focus_ano_nresp;ipca_ibge_acum_ano_dez_pct;erro_prev_menos_real_pp;meta_centro;meta_inferior;meta_superior;desancoragem_centro;desancoragem_absoluta
2019-02-12;3,86;2019;37,0;;;4,25;2,75;5,75;-0,3900000000000001;0,3900000000000001
2019-02-13;3,85;2019;41,0;;;4,25;2,75;5,75;-0,3999999999999999;0,3999999999999999
2019-02-14;3,86;2019;47,0;;;4,25;2,75;5,75;-0,3900000000000001;0,3900000000000001
2019-02-15;3,89;2019;63,0;;;4,25;2,75;5,75;-0,3599999999999999;0,3599999999999999
2019-02-18;3,9;2019;63,0;;;4,25;2,75;5,75;-0,3500000000000001;0,3500000000000001
2019-02-19;3,9;2019;63,0;;;4,25;2,75;5,75;-0,3500000000000001;0,3500000000000001
2019-02-20;3,9;2019;64,0;;;4,25;2,75;5,75;-0,3500000000000001;0,3500000000000001
2019-02-21;3,9;2019;59,0;;;4,25;2,75;5,75;-0,3500000000000001;0,3500000000000001
2019-02-22;3,88;2019;42,0;;;4,25;2,75;5,75;-0,3700000000000001;0,3700000000000001
2019-02-25;3,84;2019;36,0;;;4,25;2,75;5,75;-0,41000000000000014;0,41000000000000014
2019-02-26;3,87;2019;36,0;;;4,25;2,75;5,75;-0,3799999999999999;0,3799999999999999
2019-02-27;3,92;2019;30,0;;;4,25;2,75;5,75;-0,33000000000000007;0,33000000000000007
2019-02-28;3,91;2019;33,0;;;4,25;2,75;5,75;-0,33999999999999986;0,33999999999999986
2019-03-01;3,9;2019;37,0;;;4,25;2,75;5,75;-0,3500000000000001;0,3500000000000001
2019-03-06;3,9;2019;38,0;;;4,25;2,75;5,75;-0,3500000000000001;0,3500000000000001
2019-03-07;3,86;2019;40,0;;;4,25;2,75;5,75;-0,3900000000000001;0,3900000000000001
2019-03-08;3,86;2019;55,0;;;4,25;2,75;5,75;-0,3900000000000001;0,3900000000000001
2019-03-11;3,83;2019;60,0;;;4,25;2,75;5,75;-0,41999999999999993;0,41999999999999993
2019-03-12;3,9;2019;66,0;;;4,25;2,75;5,75;-0,3500000000000001;0,3500000000000001
2019-03-13;3,87;2019;65,0;;;4,25;2,75;5,75;-0,3799999999999999;0,3799999999999999
2019-03-14;3,87;2019;68,0;;;4,25;2,75;5,75;-0,3799999999999999;0,3799999999999999
2019-03-15;3,88;2019;91,0;;;4,25;2,75;5,75;-0,3700000000000001;0,3700000000000001
2019-03-18;3,88;2019;94,0;;;4,25;2,75;5,75;-0,3700000000000001;0,3700000000000001
2019-03-19;3,88;2019;91,0;;;4,25;2,75;5,75;-0,3700000000000001;0,3700000000000001
2019-03-20;3,88;2019;87,0;;;4,25;2,75;5,75;-0,3700000000000001;0,3700000000000001
2019-03-21;3,87;2019;81,0;;;4,25;2,75;5,75;-0,3799999999999999;0,3799999999999999
2019-03-22;3,86;2019;44,0;;;4,25;2,75;5,75;-0,3900000000000001;0,3900000000000001
2019-03-25;3,9;2019;35,0;;;4,25;2,75;5,75;-0,3500000000000001;0,3500000000000001
2019-03-26;3,9;2019;38,0;;;4,25;2,75;5,75;-0,3500000000000001;0,3500000000000001
2019-03-27;3,9;2019;39,0;;;4,25;2,75;5,75;-0,3500000000000001;0,3500000000000001
2019-03-28;3,9;2019;40,0;;;4,25;2,75;5,75;-0,3500000000000001;0,3500000000000001
2019-03-29;3,9;2019;50,0;;;4,25;2,75;5,75;-0,3500000000000001;0,3500000000000001
2019-04-01;3,87;2019;53,0;;;4,25;2,75;5,75;-0,3799999999999999;0,3799999999999999
2019-04-02;3,89;2019;46,0;;;4,25;2,75;5,75;-0,3599999999999999;0,3599999999999999
2019-04-03;3,9;2019;43,0;;;4,25;2,75;5,75;-0,3500000000000001;0,3500000000000001
2019-04-04;3,9;2019;45,0;;;4,25;2,75;5,75;-0,3500000000000001;0,3500000000000001
2019-04-05;3,93;2019;35,0;;;4,25;2,75;5,75;-0,31999999999999984;0,31999999999999984
2019-04-08;3,92;2019;36,0;;;4,25;2,75;5,75;-0,33000000000000007;0,33000000000000007
2019-04-09;3,91;2019;39,0;;;4,25;2,75;5,75;-0,33999999999999986;0,33999999999999986
2019-04-10;4,06;2019;50,0;;;4,25;2,75;5,75;-0,1900000000000004;0,1900000000000004
2019-04-11;4,03;2019;52,0;;;4,25;2,75;5,75;-0,21999999999999975;0,21999999999999975
2019-04-12;4,03;2019;46,0;;;4,25;2,75;5,75;-0,21999999999999975;0,21999999999999975
2019-04-15;4,02;2019;50,0;;;4,25;2,75;5,75;-0,23000000000000043;0,23000000000000043
2019-04-16;4,0;2019;57,0;;;4,25;2,75;5,75;-0,25;0,25
2019-04-17;4,0;2019;57,0;;;4,25;2,75;5,75;-0,25;0,25
2019-04-18;4,0;2019;93,0;;;4,25;2,75;5,75;-0,25;0,25
2019-04-22;4,01;2019;95,0;;;4,25;2,75;5,75;-0,2400000000000002;0,2400000000000002
2019-04-23;4,0;2019;90,0;;;4,25;2,75;5,75;-0,25;0,25
2019-04-24;4,0;2019;85,0;;;4,25;2,75;5,75;-0,25;0,25
2019-04-25;4,0;2019;78,0;;;4,25;2,75;5,75;-0,25;0,25
2019-04-26;4,04;2019;34,0;;;4,25;2,75;5,75;-0,20999999999999996;0,20999999999999996
2019-04-29;4,04;2019;37,0;;;4,25;2,75;5,75;-0,20999999999999996;0,20999999999999996
2019-04-30;4,04;2019;42,0;;;4,25;2,75;5,75;-0,20999999999999996;0,20999999999999996
2019-05-02;4,05;2019;53,0;;;4,25;2,75;5,75;-0,20000000000000018;0,20000000000000018
2019-05-03;4,04;2019;93,0;;;4,25;2,75;5,75;-0,20999999999999996;0,20999999999999996
2019-05-06;4,04;2019;97,0;;;4,25;2,75;5,75;-0,20999999999999996;0,20999999999999996
2019-05-07;4,05;2019;94,0;;;4,25;2,75;5,75;-0,20000000000000018;0,20000000000000018
2019-05-08;4,05;2019;87,0;;;4,25;2,75;5,75;-0,20000000000000018;0,20000000000000018
2019-05-09;4,04;2019;77,0;;;4,25;2,75;5,75;-0,20999999999999996;0,20999999999999996
2019-05-10;4,11;2019;37,0;;;4,25;2,75;5,75;-0,13999999999999968;0,13999999999999968
2019-05-13;4,11;2019;39,0;;;4,25;2,75;5,75;-0,13999999999999968;0,13999999999999968
2019-05-14;4,13;2019;41,0;;;4,25;2,75;5,75;-0,1200000000000001;0,1200000000000001
2019-05-15;4,12;2019;46,0;;;4,25;2,75;5,75;-0,1299999999999999;0,1299999999999999
2019-05-16;4,11;2019;48,0;;;4,25;2,75;5,75;-0,13999999999999968;0,13999999999999968
2019-05-17;4,11;2019;59,0;;;4,25;2,75;5,75;-0,13999999999999968;0,13999999999999968
2019-05-20;4,11;2019;57,0;;;4,25;2,75;5,75;-0,13999999999999968;0,13999999999999968
2019-05-21;4,1;2019;57,0;;;4,25;2,75;5,75;-0,15000000000000036;0,15000000000000036
2019-05-22;4,11;2019;55,0;;;4,25;2,75;5,75;-0,13999999999999968;0,13999999999999968
2019-05-23;4,11;2019;60,0;;;4,25;2,75;5,75;-0,13999999999999968;0,13999999999999968
2019-05-24;4,1;2019;57,0;;;4,25;2,75;5,75;-0,15000000000000036;0,15000000000000036
2019-05-27;4,05;2019;58,0;;;4,25;2,75;5,75;-0,20000000000000018;0,20000000000000018
2019-05-28;4,02;2019;57,0;;;4,25;2,75;5,75;-0,23000000000000043;0,23000000000000043
2019-05-29;4,01;2019;61,0;;;4,25;2,75;5,75;-0,2400000000000002;0,2400000000000002
2019-05-30;3,98;2019;54,0;;;4,25;2,75;5,75;-0,27;0,27
2019-05-31;3,98;2019;53,0;;;4,25;2,75;5,75;-0,27;0,27
2019-06-03;3,99;2019;56,0;;;4,25;2,75;5,75;-0,2599999999999998;0,2599999999999998
2019-06-04;3,99;2019;57,0;;;4,25;2,75;5,75;-0,2599999999999998;0,2599999999999998
2019-06-05;4,0;2019;60,0;;;4,25;2,75;5,75;-0,25;0,25
2019-06-06;3,99;2019;62,0;;;4,25;2,75;5,75;-0,2599999999999998;0,2599999999999998
2019-06-07;3,85;2019;65,0;;;4,25;2,75;5,75;-0,3999999999999999;0,3999999999999999
2019-06-10;3,83;2019;74,0;;;4,25;2,75;5,75;-0,41999999999999993;0,41999999999999993
2019-06-11;3,83;2019;76,0;;;4,25;2,75;5,75;-0,41999999999999993;0,41999999999999993
2019-06-12;3,82;2019;74,0;;;4,25;2,75;5,75;-0,43000000000000016;0,43000000000000016
2019-06-13;3,82;2019;74,0;;;4,25;2,75;5,75;-0,43000000000000016;0,43000000000000016
2019-06-14;3,83;2019;94,0;;;4,25;2,75;5,75;-0,41999999999999993;0,41999999999999993
2019-06-17;3,8;2019;95,0;;;4,25;2,75;5,75;-0,4500000000000002;0,4500000000000002
2019-06-18;3,8;2019;91,0;;;4,25;2,75;5,75;-0,4500000000000002;0,4500000000000002
2019-06-19;3,8;2019;90,0;;;4,25;2,75;5,75;-0,4500000000000002;0,4500000000000002
2019-06-21;3,8;2019;89,0;;;4,25;2,75;5,75;-0,4500000000000002;0,4500000000000002
2019-06-24;3,79;2019;47,0;;;4,25;2,75;5,75;-0,45999999999999996;0,45999999999999996
2019-06-25;3,82;2019;46,0;;;4,25;2,75;5,75;-0,43000000000000016;0,43000000000000016
2019-06-26;3,82;2019;47,0;;;4,25;2,75;5,75;-0,43000000000000016;0,43000000000000016
2019-06-27;3,81;2019;44,0;;;4,25;2,75;5,75;-0,43999999999999995;0,43999999999999995
2019-06-28;3,79;2019;51,0;;;4,25;2,75;5,75;-0,45999999999999996;0,45999999999999996
2019-07-01;3,78;2019;45,0;;;4,25;2,75;5,75;-0,4700000000000002;0,4700000000000002
2019-07-02;3,79;2019;37,0;;;4,25;2,75;5,75;-0,45999999999999996;0,45999999999999996
2019-07-03;3,79;2019;36,0;;;4,25;2,75;5,75;-0,45999999999999996;0,45999999999999996
2019-07-04;3,8;2019;42,0;;;4,25;2,75;5,75;-0,4500000000000002;0,4500000000000002
2019-07-05;3,8;2019;34,0;;;4,25;2,75;5,75;-0,4500000000000002;0,4500000000000002
2019-07-08;3,82;2019;34,0;;;4,25;2,75;5,75;-0,43000000000000016;0,43000000000000016
2019-07-09;3,82;2019;34,0;;;4,25;2,75;5,75;-0,43000000000000016;0,43000000000000016
2019-07-10;3,83;2019;41,0;;;4,25;2,75;5,75;-0,41999999999999993;0,41999999999999993
2019-07-11;3,81;2019;40,0;;;4,25;2,75;5,75;-0,43999999999999995;0,43999999999999995
2019-07-12;3,78;2019;44,0;;;4,25;2,75;5,75;-0,4700000000000002;0,4700000000000002
2019-07-15;3,77;2019;49,0;;;4,25;2,75;5,75;-0,48;0,48
2019-07-16;3,77;2019;55,0;;;4,25;2,75;5,75;-0,48;0,48
2019-07-17;3,78;2019;55,0;;;4,25;2,75;5,75;-0,4700000000000002;0,4700000000000002
2019-07-18;3,77;2019;59,0;;;4,25;2,75;5,75;-0,48;0,48
2019-07-19;3,77;2019;67,0;;;4,25;2,75;5,75;-0,48;0,48
2019-07-22;3,79;2019;71,0;;;4,25;2,75;5,75;-0,45999999999999996;0,45999999999999996
2019-07-23;3,8;2019;73,0;;;4,25;2,75;5,75;-0,4500000000000002;0,4500000000000002
2019-07-24;3,81;2019;68,0;;;4,25;2,75;5,75;-0,43999999999999995;0,43999999999999995
2019-07-25;3,8;2019;67,0;;;4,25;2,75;5,75;-0,4500000000000002;0,4500000000000002
2019-07-26;3,8;2019;77,0;;;4,25;2,75;5,75;-0,4500000000000002;0,4500000000000002
2019-07-29;3,8;2019;81,0;;;4,25;2,75;5,75;-0,4500000000000002;0,4500000000000002
2019-07-30;3,8;2019;82,0;;;4,25;2,75;5,75;-0,4500000000000002;0,4500000000000002
2019-07-31;3,79;2019;81,0;;;4,25;2,75;5,75;-0,45999999999999996;0,45999999999999996
2019-08-01;3,79;2019;77,0;;;4,25;2,75;5,75;-0,45999999999999996;0,45999999999999996
2019-08-02;3,77;2019;40,0;;;4,25;2,75;5,75;-0,48;0,48
2019-08-05;3,77;2019;39,0;;;4,25;2,75;5,75;-0,48;0,48
2019-08-06;3,76;2019;38,0;;;4,25;2,75;5,75;-0,4900000000000002;0,4900000000000002
2019-08-07;3,75;2019;41,0;;;4,25;2,75;5,75;-0,5;0,5
2019-08-08;3,65;2019;47,0;;;4,25;2,75;5,75;-0,6000000000000001;0,6000000000000001
2019-08-09;3,67;2019;54,0;;;4,25;2,75;5,75;-0,5800000000000001;0,5800000000000001
2019-08-12;3,69;2019;56,0;;;4,25;2,75;5,75;-0,56;0,56
2019-08-13;3,67;2019;53,0;;;4,25;2,75;5,75;-0,5800000000000001;0,5800000000000001
2019-08-14;3,7;2019;57,0;;;4,25;2,75;5,75;-0,5499999999999998;0,5499999999999998
2019-08-15;3,7;2019;50,0;;;4,25;2,75;5,75;-0,5499999999999998;0,5499999999999998
2019-08-16;3,7;2019;43,0;;;4,25;2,75;5,75;-0,5499999999999998;0,5499999999999998
2019-08-19;3,71;2019;49,0;;;4,25;2,75;5,75;-0,54;0,54
2019-08-20;3,71;2019;49,0;;;4,25;2,75;5,75;-0,54;0,54
2019-08-21;3,71;2019;54,0;;;4,25;2,75;5,75;-0,54;0,54
2019-08-22;3,66;2019;66,0;;;4,25;2,75;5,75;-0,5899999999999999;0,5899999999999999
2019-08-23;3,61;2019;88,0;;;4,25;2,75;5,75;-0,6400000000000001;0,6400000000000001
2019-08-26;3,55;2019;91,0;;;4,25;2,75;5,75;-0,7000000000000002;0,7000000000000002
2019-08-27;3,53;2019;88,0;;;4,25;2,75;5,75;-0,7200000000000002;0,7200000000000002
2019-08-28;3,53;2019;86,0;;;4,25;2,75;5,75;-0,7200000000000002;0,7200000000000002
2019-08-29;3,57;2019;72,0;;;4,25;2,75;5,75;-0,6800000000000002;0,6800000000000002
2019-08-30;3,57;2019;37,0;;;4,25;2,75;5,75;-0,6800000000000002;0,6800000000000002
2019-09-02;3,57;2019;36,0;;;4,25;2,75;5,75;-0,6800000000000002;0,6800000000000002
2019-09-03;3,57;2019;40,0;;;4,25;2,75;5,75;-0,6800000000000002;0,6800000000000002
2019-09-04;3,57;2019;41,0;;;4,25;2,75;5,75;-0,6800000000000002;0,6800000000000002
2019-09-05;3,56;2019;44,0;;;4,25;2,75;5,75;-0,69;0,69
2019-09-06;3,54;2019;50,0;;;4,25;2,75;5,75;-0,71;0,71
2019-09-09;3,5;2019;52,0;;;4,25;2,75;5,75;-0,75;0,75
2019-09-10;3,49;2019;56,0;;;4,25;2,75;5,75;-0,7599999999999998;0,7599999999999998
2019-09-11;3,48;2019;61,0;;;4,25;2,75;5,75;-0,77;0,77
2019-09-12;3,48;2019;63,0;;;4,25;2,75;5,75;-0,77;0,77
2019-09-13;3,43;2019;89,0;;;4,25;2,75;5,75;-0,8199999999999998;0,8199999999999998
2019-09-16;3,43;2019;88,0;;;4,25;2,75;5,75;-0,8199999999999998;0,8199999999999998
2019-09-17;3,43;2019;87,0;;;4,25;2,75;5,75;-0,8199999999999998;0,8199999999999998
2019-09-18;3,43;2019;85,0;;;4,25;2,75;5,75;-0,8199999999999998;0,8199999999999998
2019-09-19;3,43;2019;88,0;;;4,25;2,75;5,75;-0,8199999999999998;0,8199999999999998
2019-09-20;3,42;2019;54,0;;;4,25;2,75;5,75;-0,8300000000000001;0,8300000000000001
2019-09-23;3,42;2019;51,0;;;4,25;2,75;5,75;-0,8300000000000001;0,8300000000000001
2019-09-24;3,42;2019;53,0;;;4,25;2,75;5,75;-0,8300000000000001;0,8300000000000001
2019-09-25;3,43;2019;54,0;;;4,25;2,75;5,75;-0,8199999999999998;0,8199999999999998
2019-09-26;3,43;2019;50,0;;;4,25;2,75;5,75;-0,8199999999999998;0,8199999999999998
2019-09-27;3,42;2019;50,0;;;4,25;2,75;5,75;-0,8300000000000001;0,8300000000000001
2019-09-30;3,42;2019;53,0;;;4,25;2,75;5,75;-0,8300000000000001;0,8300000000000001
2019-10-01;3,4;2019;49,0;;;4,25;2,75;5,75;-0,8500000000000001;0,8500000000000001
2019-10-02;3,4;2019;47,0;;;4,25;2,75;5,75;-0,8500000000000001;0,8500000000000001
2019-10-03;3,4;2019;44,0;;;4,25;2,75;5,75;-0,8500000000000001;0,8500000000000001
2019-10-04;3,4;2019;41,0;;;4,25;2,75;5,75;-0,8500000000000001;0,8500000000000001
2019-10-07;3,42;2019;38,0;;;4,25;2,75;5,75;-0,8300000000000001;0,8300000000000001
2019-10-08;3,42;2019;41,0;;;4,25;2,75;5,75;-0,8300000000000001;0,8300000000000001
2019-10-09;3,29;2019;51,0;;;4,25;2,75;5,75;-0,96;0,96
2019-10-10;3,26;2019;52,0;;;4,25;2,75;5,75;-0,9900000000000002;0,9900000000000002
2019-10-11;3,21;2019;50,0;;;4,25;2,75;5,75;-1,04;1,04
2019-10-14;3,22;2019;57,0;;;4,25;2,75;5,75;-1,0299999999999998;1,0299999999999998
2019-10-15;3,22;2019;59,0;;;4,25;2,75;5,75;-1,0299999999999998;1,0299999999999998
2019-10-16;3,24;2019;50,0;;;4,25;2,75;5,75;-1,0099999999999998;1,0099999999999998
2019-10-17;3,23;2019;52,0;;;4,25;2,75;5,75;-1,02;1,02
2019-10-18;3,26;2019;66,0;;;4,25;2,75;5,75;-0,9900000000000002;0,9900000000000002
2019-10-21;3,25;2019;67,0;;;4,25;2,75;5,75;-1,0;1,0
2019-10-22;3,25;2019;70,0;;;4,25;2,75;5,75;-1,0;1,0
2019-10-23;3,25;2019;73,0;;;4,25;2,75;5,75;-1,0;1,0
2019-10-24;3,25;2019;77,0;;;4,25;2,75;5,75;-1,0;1,0
2019-10-25;3,29;2019;100,0;;;4,25;2,75;5,75;-0,96;0,96
2019-10-28;3,3;2019;97,0;;;4,25;2,75;5,75;-0,9500000000000002;0,9500000000000002
2019-10-29;3,3;2019;94,0;;;4,25;2,75;5,75;-0,9500000000000002;0,9500000000000002
2019-10-30;3,3;2019;92,0;;;4,25;2,75;5,75;-0,9500000000000002;0,9500000000000002
2019-10-31;3,3;2019;86,0;;;4,25;2,75;5,75;-0,9500000000000002;0,9500000000000002
2019-11-01;3,28;2019;43,0;;;4,25;2,75;5,75;-0,9700000000000002;0,9700000000000002
2019-11-04;3,28;2019;45,0;;;4,25;2,75;5,75;-0,9700000000000002;0,9700000000000002
2019-11-05;3,28;2019;45,0;;;4,25;2,75;5,75;-0,9700000000000002;0,9700000000000002
2019-11-06;3,28;2019;45,0;;;4,25;2,75;5,75;-0,9700000000000002;0,9700000000000002
2019-11-07;3,33;2019;51,0;;;4,25;2,75;5,75;-0,9199999999999999;0,9199999999999999
2019-11-08;3,35;2019;57,0;;;4,25;2,75;5,75;-0,8999999999999999;0,8999999999999999
2019-11-11;3,35;2019;51,0;;;4,25;2,75;5,75;-0,8999999999999999;0,8999999999999999
2019-11-12;3,35;2019;53,0;;;4,25;2,75;5,75;-0,8999999999999999;0,8999999999999999
2019-11-13;3,35;2019;53,0;;;4,25;2,75;5,75;-0,8999999999999999;0,8999999999999999
2019-11-14;3,35;2019;52,0;;;4,25;2,75;5,75;-0,8999999999999999;0,8999999999999999
2019-11-18;3,35;2019;46,0;;;4,25;2,75;5,75;-0,8999999999999999;0,8999999999999999
2019-11-19;3,37;2019;45,0;;;4,25;2,75;5,75;-0,8799999999999999;0,8799999999999999
2019-11-20;3,38;2019;49,0;;;4,25;2,75;5,75;-0,8700000000000001;0,8700000000000001
2019-11-21;3,4;2019;57,0;;;4,25;2,75;5,75;-0,8500000000000001;0,8500000000000001
2019-11-22;3,5;2019;100,0;;;4,25;2,75;5,75;-0,75;0,75
2019-11-25;3,51;2019;104,0;;;4,25;2,75;5,75;-0,7400000000000002;0,7400000000000002
2019-11-26;3,52;2019;103,0;;;4,25;2,75;5,75;-0,73;0,73
2019-11-27;3,52;2019;99,0;;;4,25;2,75;5,75;-0,73;0,73
2019-11-28;3,55;2019;95,0;;;4,25;2,75;5,75;-0,7000000000000002;0,7000000000000002
2019-11-29;3,61;2019;40,0;;;4,25;2,75;5,75;-0,6400000000000001;0,6400000000000001
2019-12-02;3,64;2019;46,0;;;4,25;2,75;5,75;-0,6099999999999999;0,6099999999999999
2019-12-03;3,7;2019;49,0;;;4,25;2,75;5,75;-0,5499999999999998;0,5499999999999998
2019-12-04;3,72;2019;57,0;;;4,25;2,75;5,75;-0,5299999999999998;0,5299999999999998
2019-12-05;3,73;2019;66,0;;;4,25;2,75;5,75;-0,52;0,52
2019-12-06;3,86;2019;95,0;;;4,25;2,75;5,75;-0,3900000000000001;0,3900000000000001
2019-12-09;3,87;2019;95,0;;;4,25;2,75;5,75;-0,3799999999999999;0,3799999999999999
2019-12-10;3,88;2019;94,0;;;4,25;2,75;5,75;-0,3700000000000001;0,3700000000000001
2019-12-11;3,88;2019;89,0;;;4,25;2,75;5,75;-0,3700000000000001;0,3700000000000001
2019-12-12;3,9;2019;85,0;;;4,25;2,75;5,75;-0,3500000000000001;0,3500000000000001
2019-12-13;3,92;2019;38,0;;;4,25;2,75;5,75;-0,33000000000000007;0,33000000000000007
2019-12-16;4,0;2019;39,0;;;4,25;2,75;5,75;-0,25;0,25
2019-12-17;4,02;2019;40,0;;;4,25;2,75;5,75;-0,23000000000000043;0,23000000000000043
2019-12-18;4,07;2019;43,0;;;4,25;2,75;5,75;-0,17999999999999972;0,17999999999999972
2019-12-19;4,09;2019;47,0;;;4,25;2,75;5,75;-0,16000000000000014;0,16000000000000014
2019-12-20;4,15;2019;54,0;;;4,25;2,75;5,75;-0,09999999999999964;0,09999999999999964
2019-12-23;4,15;2019;64,0;;;4,25;2,75;5,75;-0,09999999999999964;0,09999999999999964
2019-12-24;4,16;2019;63,0;;;4,25;2,75;5,75;-0,08999999999999986;0,08999999999999986
2019-12-26;4,15;2019;59,0;;;4,25;2,75;5,75;-0,09999999999999964;0,09999999999999964
2019-12-27;4,17;2019;60,0;;;4,25;2,75;5,75;-0,08000000000000007;0,08000000000000007
2019-12-30;4,18;2019;46,0;;;4,25;2,75;5,75;-0,07000000000000028;0,07000000000000028
2019-12-31;4,2;2019;32,0;;;4,25;2,75;5,75;-0,04999999999999982;0,04999999999999982
2020-01-02;3,58;2020;34,0;;;4,0;2,5;5,5;-0,41999999999999993;0,41999999999999993
2020-01-03;3,59;2020;46,0;;;4,0;2,5;5,5;-0,41000000000000014;0,41000000000000014
2020-01-06;3,56;2020;46,0;;;4,0;2,5;5,5;-0,43999999999999995;0,43999999999999995
2020-01-07;3,56;2020;44,0;;;4,0;2,5;5,5;-0,43999999999999995;0,43999999999999995
2020-01-08;3,57;2020;44,0;;;4,0;2,5;5,5;-0,43000000000000016;0,43000000000000016
2020-01-09;3,56;2020;43,0;;;4,0;2,5;5,5;-0,43999999999999995;0,43999999999999995
2020-01-10;3,53;2020;48,0;;;4,0;2,5;5,5;-0,4700000000000002;0,4700000000000002
2020-01-13;3,56;2020;55,0;;;4,0;2,5;5,5;-0,43999999999999995;0,43999999999999995
2020-01-14;3,56;2020;56,0;;;4,0;2,5;5,5;-0,43999999999999995;0,43999999999999995
2020-01-15;3,5;2020;58,0;;;4,0;2,5;5,5;-0,5;0,5
2020-01-16;3,5;2020;57,0;;;4,0;2,5;5,5;-0,5;0,5
2020-01-17;3,5;2020;53,0;;;4,0;2,5;5,5;-0,5;0,5
2020-01-20;3,46;2020;48,0;;;4,0;2,5;5,5;-0,54;0,54
2020-01-21;3,45;2020;52,0;;;4,0;2,5;5,5;-0,5499999999999998;0,5499999999999998
2020-01-22;3,44;2020;53,0;;;4,0;2,5;5,5;-0,56;0,56
2020-01-23;3,43;2020;59,0;;;4,0;2,5;5,5;-0,5699999999999998;0,5699999999999998
2020-01-24;3,45;2020;85,0;;;4,0;2,5;5,5;-0,5499999999999998;0,5499999999999998
2020-01-27;3,46;2020;87,0;;;4,0;2,5;5,5;-0,54;0,54
2020-01-28;3,49;2020;88,0;;;4,0;2,5;5,5;-0,5099999999999998;0,5099999999999998
2020-01-29;3,48;2020;87,0;;;4,0;2,5;5,5;-0,52;0,52
2020-01-30;3,46;2020;83,0;;;4,0;2,5;5,5;-0,54;0,54
2020-01-31;3,35;2020;80,0;;;4,0;2,5;5,5;-0,6499999999999999;0,6499999999999999
2020-02-03;3,39;2020;79,0;;;4,0;2,5;5,5;-0,6099999999999999;0,6099999999999999
2020-02-04;3,35;2020;79,0;;;4,0;2,5;5,5;-0,6499999999999999;0,6499999999999999
2020-02-05;3,35;2020;78,0;;;4,0;2,5;5,5;-0,6499999999999999;0,6499999999999999
2020-02-06;3,36;2020;75,0;;;4,0;2,5;5,5;-0,6400000000000001;0,6400000000000001
2020-02-07;3,21;2020;49,0;;;4,0;2,5;5,5;-0,79;0,79
2020-02-10;3,22;2020;50,0;;;4,0;2,5;5,5;-0,7799999999999998;0,7799999999999998
2020-02-11;3,22;2020;49,0;;;4,0;2,5;5,5;-0,7799999999999998;0,7799999999999998
2020-02-12;3,21;2020;48,0;;;4,0;2,5;5,5;-0,79;0,79
2020-02-13;3,22;2020;47,0;;;4,0;2,5;5,5;-0,7799999999999998;0,7799999999999998
2020-02-14;3,22;2020;50,0;;;4,0;2,5;5,5;-0,7799999999999998;0,7799999999999998
2020-02-17;3,22;2020;53,0;;;4,0;2,5;5,5;-0,7799999999999998;0,7799999999999998
2020-02-18;3,22;2020;53,0;;;4,0;2,5;5,5;-0,7799999999999998;0,7799999999999998
2020-02-19;3,21;2020;56,0;;;4,0;2,5;5,5;-0,79;0,79
2020-02-20;3,21;2020;57,0;;;4,0;2,5;5,5;-0,79;0,79
2020-02-21;3,22;2020;61,0;;;4,0;2,5;5,5;-0,7799999999999998;0,7799999999999998
2020-02-26;3,22;2020;53,0;;;4,0;2,5;5,5;-0,7799999999999998;0,7799999999999998
2020-02-27;3,22;2020;58,0;;;4,0;2,5;5,5;-0,7799999999999998;0,7799999999999998
2020-02-28;3,2;2020;64,0;;;4,0;2,5;5,5;-0,7999999999999998;0,7999999999999998
2020-03-02;3,2;2020;68,0;;;4,0;2,5;5,5;-0,7999999999999998;0,7999999999999998
2020-03-03;3,16;2020;54,0;;;4,0;2,5;5,5;-0,8399999999999999;0,8399999999999999
2020-03-04;3,18;2020;55,0;;;4,0;2,5;5,5;-0,8199999999999998;0,8199999999999998
2020-03-05;3,16;2020;57,0;;;4,0;2,5;5,5;-0,8399999999999999;0,8399999999999999
2020-03-06;3,2;2020;55,0;;;4,0;2,5;5,5;-0,7999999999999998;0,7999999999999998
2020-03-09;3,18;2020;59,0;;;4,0;2,5;5,5;-0,8199999999999998;0,8199999999999998
2020-03-10;3,21;2020;59,0;;;4,0;2,5;5,5;-0,79;0,79
2020-03-11;3,27;2020;60,0;;;4,0;2,5;5,5;-0,73;0,73
2020-03-12;3,24;2020;61,0;;;4,0;2,5;5,5;-0,7599999999999998;0,7599999999999998
2020-03-13;3,05;2020;90,0;;;4,0;2,5;5,5;-0,9500000000000002;0,9500000000000002
2020-03-16;3,04;2020;89,0;;;4,0;2,5;5,5;-0,96;0,96
2020-03-17;3,03;2020;90,0;;;4,0;2,5;5,5;-0,9700000000000002;0,9700000000000002
2020-03-18;3,02;2020;84,0;;;4,0;2,5;5,5;-0,98;0,98
2020-03-19;3,0;2020;82,0;;;4,0;2,5;5,5;-1,0;1,0
2020-03-20;2,9;2020;41,0;;;4,0;2,5;5,5;-1,1;1,1
2020-03-23;2,85;2020;41,0;;;4,0;2,5;5,5;-1,15;1,15
2020-03-24;2,81;2020;44,0;;;4,0;2,5;5,5;-1,19;1,19
2020-03-25;2,81;2020;44,0;;;4,0;2,5;5,5;-1,19;1,19
2020-03-26;2,76;2020;45,0;;;4,0;2,5;5,5;-1,2400000000000002;1,2400000000000002
2020-03-27;2,67;2020;49,0;;;4,0;2,5;5,5;-1,33;1,33
