survey_date,tri_ref,ano_ref,pib_focus_trim_med_pct,numeroRespondentes
2022-11-11,2,2024,1.595,14
2022-11-14,3,2022,3.6,31
2022-11-14,4,2022,2.6,31
2022-11-14,1,2023,1.5,29
2022-11-14,2,2023,0.6,29
2022-11-14,3,2023,0.26,29
2022-11-14,4,2023,0.4985,29
2022-11-14,1,2024,1.0,15
2022-11-14,2,2024,1.595,14
2022-11-16,3,2022,3.61,34
2022-11-16,4,2022,2.6,34
2022-11-16,1,2023,1.565,30
2022-11-16,2,2023,0.6,30
2022-11-16,3,2023,0.28,30
2022-11-16,4,2023,0.4743,30
2022-11-16,1,2024,1.025,16
2022-11-16,2,2024,1.61,15
2022-11-17,3,2022,3.61,38
2022-11-17,4,2022,2.6,38
2022-11-17,1,2023,1.5,33
2022-11-17,2,2023,0.5,33
2022-11-17,3,2023,0.2,33
2022-11-17,4,2023,0.45,33
2022-11-17,1,2024,1.05,19
2022-11-17,2,2024,1.605,18
2022-11-18,3,2022,3.78,69
2022-11-18,4,2022,2.6,69
2022-11-18,1,2023,1.6,62
2022-11-18,2,2023,0.6,62
2022-11-18,3,2023,0.13,62
2022-11-18,4,2023,0.4,62
2022-11-18,1,2024,0.95,46
2022-11-18,2,2024,1.38,44
2022-11-21,3,2022,3.8,63
2022-11-21,4,2022,2.7,63
2022-11-21,1,2023,1.6,56
2022-11-21,2,2023,0.6002,56
2022-11-21,3,2023,0.18,56
2022-11-21,4,2023,0.425,56
2022-11-21,1,2024,0.95,44
2022-11-21,2,2024,1.38,42
2022-11-22,3,2022,3.7975,60
2022-11-22,4,2022,2.6,60
2022-11-22,1,2023,1.6,53
2022-11-22,2,2023,0.6004,53
2022-11-22,3,2023,0.16,53
2022-11-22,4,2023,0.5,53
2022-11-22,1,2024,0.9,43
2022-11-22,2,2024,1.36,41
2022-11-23,3,2022,3.8,57
2022-11-23,4,2022,2.6,57
2022-11-23,1,2023,1.565,52
2022-11-23,2,2023,0.6002,52
2022-11-23,3,2023,0.13,52
2022-11-23,4,2023,0.5,52
2022-11-23,1,2024,0.947,42
2022-11-23,2,2024,1.3548,40
2022-11-24,3,2022,3.7975,52
2022-11-24,4,2022,2.5798,52
2022-11-24,1,2023,1.6,48
2022-11-24,2,2023,0.6002,48
2022-11-24,3,2023,0.13,48
2022-11-24,4,2023,0.425,48
2022-11-24,1,2024,0.947,40
2022-11-24,2,2024,1.38,38
2022-11-25,3,2022,3.4,21
2022-11-25,4,2022,2.4618,20
2022-11-25,1,2023,1.5,18
2022-11-25,2,2023,0.74,18
2022-11-25,3,2023,0.44,18
2022-11-25,4,2023,0.3703,18
2022-11-25,1,2024,1.0,13
2022-11-25,2,2024,1.4,12
2022-11-28,3,2022,3.42,24
2022-11-28,4,2022,2.5,23
2022-11-28,1,2023,1.4,21
2022-11-28,2,2023,0.64,21
2022-11-28,3,2023,0.55,21
2022-11-28,4,2023,0.4406,21
2022-11-28,1,2024,1.0,15
2022-11-28,2,2024,1.4,14
2022-11-29,3,2022,3.6,27
2022-11-29,4,2022,2.5,26
2022-11-29,1,2023,1.3629,24
2022-11-29,2,2023,0.62,24
2022-11-29,3,2023,0.59,24
2022-11-29,4,2023,0.5,24
2022-11-29,1,2024,1.05,18
2022-11-29,2,2024,1.38,17
2022-11-30,3,2022,3.6,27
2022-11-30,4,2022,2.5,26
2022-11-30,1,2023,1.3257,25
2022-11-30,2,2023,0.64,25
2022-11-30,3,2023,0.6,25
2022-11-30,4,2023,0.5,25
2022-11-30,1,2024,1.05,19
2022-11-30,2,2024,1.2948,18
2022-12-01,4,2022,2.4,36
2022-12-01,1,2023,1.28,28
2022-12-01,2,2023,0.62,28
2022-12-01,3,2023,0.57,28
2022-12-01,4,2023,0.62,28
2022-12-01,1,2024,1.05,19
2022-12-01,2,2024,1.27,18
2022-12-01,3,2024,2.38,1
2022-12-02,4,2022,2.5,65
2022-12-02,1,2023,1.29,54
2022-12-02,2,2023,0.6,54
2022-12-02,3,2023,0.322,54
2022-12-02,4,2023,0.5,54
2022-12-02,1,2024,1.0,42
2022-12-02,2,2024,1.2,42
2022-12-02,3,2024,1.55,28
2022-12-05,4,2022,2.5,62
2022-12-05,1,2023,1.3,51
2022-12-05,2,2023,0.6,51
2022-12-05,3,2023,0.26,51
2022-12-05,4,2023,0.5,51
2022-12-05,1,2024,1.0,41
2022-12-05,2,2024,1.2,41
2022-12-05,3,2024,1.6,29
2022-12-06,4,2022,2.5,63
2022-12-06,1,2023,1.3,51
2022-12-06,2,2023,0.65,51
2022-12-06,3,2023,0.26,51
2022-12-06,4,2023,0.5,51
2022-12-06,1,2024,1.0,40
2022-12-06,2,2024,1.22,40
2022-12-06,3,2024,1.55,30
2022-12-07,4,2022,2.5,64
2022-12-07,1,2023,1.3,52
2022-12-07,2,2023,0.63,52
2022-12-07,3,2023,0.28,52
2022-12-07,4,2023,0.5,52
2022-12-07,1,2024,1.0,41
2022-12-07,2,2024,1.24,41
2022-12-07,3,2024,1.55,32
2022-12-08,4,2022,2.5,60
2022-12-08,1,2023,1.3,49
2022-12-08,2,2023,0.64,49
2022-12-08,3,2023,0.23,49
2022-12-08,4,2023,0.5,49
2022-12-08,1,2024,0.95,40
2022-12-08,2,2024,1.22,40
2022-12-08,3,2024,1.5,31
2022-12-09,4,2022,2.345,26
2022-12-09,1,2023,1.23,21
2022-12-09,2,2023,0.7,21
2022-12-09,3,2023,0.44,21
2022-12-09,4,2023,0.537,21
2022-12-09,1,2024,1.0,16
2022-12-09,2,2024,1.5,16
2022-12-09,3,2024,1.555,14
2022-12-12,4,2022,2.3,25
2022-12-12,1,2023,1.265,18
2022-12-12,2,2023,0.93,18
2022-12-12,3,2023,0.525,18
2022-12-12,4,2023,0.5185,18
2022-12-12,1,2024,1.0,13
2022-12-12,2,2024,1.5,13
2022-12-12,3,2024,1.5,12
2022-12-13,4,2022,2.345,26
2022-12-13,1,2023,1.3,19
2022-12-13,2,2023,0.9,19
2022-12-13,3,2023,0.5,19
2022-12-13,4,2023,0.5,19
2022-12-13,1,2024,1.0,13
2022-12-13,2,2024,1.5,13
2022-12-13,3,2024,1.5,12
2022-12-14,4,2022,2.445,26
2022-12-14,1,2023,1.5,19
2022-12-14,2,2023,0.9,19
2022-12-14,3,2023,0.44,19
2022-12-14,4,2023,0.537,19
2022-12-14,1,2024,1.0,13
2022-12-14,2,2024,1.5,13
2022-12-14,3,2024,1.5,11
2022-12-15,4,2022,2.445,30
2022-12-15,1,2023,1.54,20
2022-12-15,2,2023,0.88,20
2022-12-15,3,2023,0.47,20
2022-12-15,4,2023,0.5267,20
2022-12-15,1,2024,1.0,14
2022-12-15,2,2024,1.4,14
2022-12-15,3,2024,1.5,11
2022-12-16,4,2022,2.39,33
2022-12-16,1,2023,1.5,23
2022-12-16,2,2023,0.7001,23
2022-12-16,3,2023,0.4,23
2022-12-16,4,2023,0.5163,23
2022-12-16,1,2024,1.0,18
2022-12-16,2,2024,1.43,17
2022-12-16,3,2024,1.55,14
2022-12-19,4,2022,2.495,37
2022-12-19,1,2023,1.457,27
2022-12-19,2,2023,0.7,27
2022-12-19,3,2023,0.3001,27
2022-12-19,4,2023,0.52,27
2022-12-19,1,2024,1.0,20
2022-12-19,2,2024,1.46,19
2022-12-19,3,2024,1.55,16
2022-12-20,4,2022,2.495,39
2022-12-20,1,2023,1.457,29
2022-12-20,2,2023,0.7,29
2022-12-20,3,2023,0.3,29
2022-12-20,4,2023,0.52,29
2022-12-20,1,2024,1.0,22
2022-12-20,2,2024,1.43,21
2022-12-20,3,2024,1.55,18
2022-12-21,4,2022,2.4425,40
2022-12-21,1,2023,1.45,31
2022-12-21,2,2023,0.7,31
2022-12-21,3,2023,0.3001,31
2022-12-21,4,2023,0.5163,31
2022-12-21,1,2024,1.0,24
2022-12-21,2,2024,1.4,23
2022-12-21,3,2024,1.5,21
2022-12-22,4,2022,2.5,43
2022-12-22,1,2023,1.4535,36
2022-12-22,2,2023,0.6871,36
2022-12-22,3,2023,0.3151,36
2022-12-22,4,2023,0.5235,36
2022-12-22,1,2024,1.0,26
2022-12-22,2,2024,1.43,25
2022-12-22,3,2024,1.5,23
2022-12-23,4,2022,2.4975,56
2022-12-23,1,2023,1.5,45
2022-12-23,2,2023,0.6454,45
2022-12-23,3,2023,0.3,45
2022-12-23,4,2023,0.52,45
2022-12-23,1,2024,1.05,35
2022-12-23,2,2024,1.3,35
2022-12-23,3,2024,1.5,31
2022-12-26,4,2022,2.5,53
2022-12-26,1,2023,1.45,42
2022-12-26,2,2023,0.61,42
2022-12-26,3,2023,0.315,42
2022-12-26,4,2023,0.5,42
2022-12-26,1,2024,1.025,34
2022-12-26,2,2024,1.27,34
2022-12-26,3,2024,1.45,30
2022-12-27,4,2022,2.5,50
2022-12-27,1,2023,1.4,40
2022-12-27,2,2023,0.61,40
2022-12-27,3,2023,0.337,40
2022-12-27,4,2023,0.5135,40
2022-12-27,1,2024,1.1,33
2022-12-27,2,2024,1.3,33
2022-12-27,3,2024,1.5,29
2022-12-28,4,2022,2.47,50
2022-12-28,1,2023,1.4,39
2022-12-28,2,2023,0.6454,39
2022-12-28,3,2023,0.344,39
2022-12-28,4,2023,0.527,39
2022-12-28,1,2024,1.1,32
2022-12-28,2,2024,1.35,32
2022-12-28,3,2024,1.5,27
2022-12-29,4,2022,2.4,46
2022-12-29,1,2023,1.3,36
2022-12-29,2,2023,0.595,36
2022-12-29,3,2023,0.3237,36
2022-12-29,4,2023,0.6082,36
2022-12-29,1,2024,1.075,32
2022-12-29,2,2024,1.27,32
2022-12-29,3,2024,1.5,28
2022-12-30,4,2022,2.315,22
2022-12-30,1,2023,1.29,15
2022-12-30,2,2023,0.6,15
2022-12-30,3,2023,0.5,15
2022-12-30,4,2023,0.5163,15
2022-12-30,1,2024,1.025,12
2022-12-30,2,2024,1.4,12
2022-12-30,3,2024,1.5,11
2023-01-02,4,2022,2.3,25
2023-01-02,1,2023,1.45,19
2023-01-02,2,2023,0.8,19
2023-01-02,3,2023,0.5,19
2023-01-02,4,2023,0.6,19
2023-01-02,1,2024,1.0,15
2023-01-02,2,2024,1.5,15
2023-01-02,3,2024,1.5,14
2023-01-03,4,2022,2.3,25
2023-01-03,1,2023,1.5,19
2023-01-03,2,2023,0.6742,19
2023-01-03,3,2023,0.5,19
2023-01-03,4,2023,0.537,19
2023-01-03,1,2024,1.0,15
2023-01-03,2,2024,1.3,15
2023-01-03,3,2024,1.5,14
2023-01-04,4,2022,2.3,24
2023-01-04,1,2023,1.5,19
2023-01-04,2,2023,0.62,19
2023-01-04,3,2023,0.35,19
2023-01-04,4,2023,0.537,19
2023-01-04,1,2024,1.0,14
2023-01-04,2,2024,1.4,14
2023-01-04,3,2024,1.55,14
2023-01-05,4,2022,2.2987,21
2023-01-05,1,2023,1.5,14
2023-01-05,2,2023,0.6471,14
2023-01-05,3,2023,0.325,14
2023-01-05,4,2023,0.4935,14
2023-01-05,1,2024,1.0,9
2023-01-05,2,2024,1.5,9
2023-01-05,3,2024,1.6,9
2023-01-06,4,2022,2.2987,27
2023-01-06,1,2023,1.5,19
2023-01-06,2,2023,0.62,19
2023-01-06,3,2023,0.05,19
2023-01-06,4,2023,0.537,19
2023-01-06,1,2024,1.0,13
2023-01-06,2,2024,1.5,13
2023-01-06,3,2024,1.5,13
2023-01-09,4,2022,2.26,27
2023-01-09,1,2023,1.2,19
2023-01-09,2,2023,0.5,19
2023-01-09,3,2023,0.2,19
2023-01-09,4,2023,0.44,19
2023-01-09,1,2024,1.0,14
2023-01-09,2,2024,1.5,14
2023-01-09,3,2024,1.585,14
2023-01-10,4,2022,2.2987,30
2023-01-10,1,2023,1.45,23
2023-01-10,2,2023,0.5,23
2023-01-10,3,2023,0.2,23
2023-01-10,4,2023,0.45,23
2023-01-10,1,2024,0.95,16
2023-01-10,2,2024,1.5,16
2023-01-10,3,2024,1.685,16
2023-01-11,4,2022,2.2987,30
2023-01-11,1,2023,1.45,23
2023-01-11,2,2023,0.5,23
2023-01-11,3,2023,0.253,23
2023-01-11,4,2023,0.52,23
2023-01-11,1,2024,1.0,17
2023-01-11,2,2024,1.5,17
2023-01-11,3,2024,1.7,17
2023-01-12,4,2022,2.2987,32
2023-01-12,1,2023,1.5,25
2023-01-12,2,2023,0.5,25
2023-01-12,3,2023,0.253,25
2023-01-12,4,2023,0.44,25
2023-01-12,1,2024,0.95,18
2023-01-12,2,2024,1.5,18
2023-01-12,3,2024,1.7,17
2023-01-13,4,2022,2.3,31
2023-01-13,1,2023,1.7,25
2023-01-13,2,2023,0.9,25
2023-01-13,3,2023,0.4,25
2023-01-13,4,2023,0.537,25
2023-01-13,1,2024,1.0,18
2023-01-13,2,2024,1.6,18
2023-01-13,3,2024,1.91,17
2023-01-16,4,2022,2.3,31
2023-01-16,1,2023,1.7,27
2023-01-16,2,2023,0.89,26
2023-01-16,3,2023,0.45,26
2023-01-16,4,2023,0.6,26
2023-01-16,1,2024,1.025,18
2023-01-16,2,2024,1.5,18
2023-01-16,3,2024,1.5,16
2023-01-17,4,2022,2.2994,24
2023-01-17,1,2023,1.7,21
2023-01-17,2,2023,0.99,20
2023-01-17,3,2023,0.5,20
2023-01-17,4,2023,0.5685,20
2023-01-17,1,2024,1.1,15
2023-01-17,2,2024,1.5,15
2023-01-17,3,2024,1.5,13
2023-01-18,4,2022,2.1,25
2023-01-18,1,2023,1.675,22
2023-01-18,2,2023,0.98,21
2023-01-18,3,2023,0.4,21
2023-01-18,4,2023,0.537,21
2023-01-18,1,2024,1.2,15
2023-01-18,2,2024,1.5,15
2023-01-18,3,2024,1.5,13
2023-01-19,4,2022,2.25,32
2023-01-19,1,2023,1.6,29
2023-01-19,2,2023,0.85,28
2023-01-19,3,2023,0.63,28
2023-01-19,4,2023,0.6,28
2023-01-19,1,2024,1.4,22
2023-01-19,2,2024,1.53,22
2023-01-19,3,2024,1.53,20
2023-01-20,4,2022,2.3,60
2023-01-20,1,2023,1.4,52
2023-01-20,2,2023,0.6454,51
2023-01-20,3,2023,0.3,51
2023-01-20,4,2023,0.6,51
2023-01-20,1,2024,1.025,42
2023-01-20,2,2024,1.45,42
2023-01-20,3,2024,1.5,39
2023-01-23,4,2022,2.3,61
2023-01-23,1,2023,1.4,52
2023-01-23,2,2023,0.5865,52
2023-01-23,3,2023,0.295,52
2023-01-23,4,2023,0.6,52
2023-01-23,1,2024,1.0,44
2023-01-23,2,2024,1.45,44
2023-01-23,3,2024,1.45,42
2023-01-24,4,2022,2.3,65
2023-01-24,1,2023,1.45,54
2023-01-24,2,2023,0.6227,54
2023-01-24,3,2023,0.295,54
2023-01-24,4,2023,0.6,54
2023-01-24,1,2024,1.0,46
2023-01-24,2,2024,1.405,46
2023-01-24,3,2024,1.45,44
2023-01-25,4,2022,2.3,65
2023-01-25,1,2023,1.4,54
2023-01-25,2,2023,0.6227,54
2023-01-25,3,2023,0.295,54
2023-01-25,4,2023,0.6,54
2023-01-25,1,2024,1.0,47
2023-01-25,2,2024,1.4,47
2023-01-25,3,2024,1.4,45
2023-01-26,4,2022,2.2994,60
2023-01-26,1,2023,1.45,50
2023-01-26,2,2023,0.5865,50
2023-01-26,3,2023,0.2445,50
2023-01-26,4,2023,0.7,50
2023-01-26,1,2024,1.0,43
2023-01-26,2,2024,1.4,43
2023-01-26,3,2024,1.45,42
2023-01-27,4,2022,2.2994,54
2023-01-27,1,2023,1.4,46
2023-01-27,2,2023,0.6527,46
2023-01-27,3,2023,0.3,46
2023-01-27,4,2023,0.6839,46
2023-01-27,1,2024,1.0,39
2023-01-27,2,2024,1.4,39
2023-01-27,3,2024,1.5,37
2023-01-30,4,2022,2.2987,56
2023-01-30,1,2023,1.5,47
2023-01-30,2,2023,0.66,47
2023-01-30,3,2023,0.2,47
2023-01-30,4,2023,0.6,47
2023-01-30,1,2024,1.0,40
2023-01-30,2,2024,1.495,40
2023-01-30,3,2024,1.535,38
2023-01-31,4,2022,2.2987,55
2023-01-31,1,2023,1.39,48
2023-01-31,2,2023,0.6227,48
2023-01-31,3,2023,0.2,48
2023-01-31,4,2023,0.6575,48
2023-01-31,1,2024,1.0,40
2023-01-31,2,2024,1.495,40
2023-01-31,3,2024,1.595,38
2023-02-01,4,2022,2.2987,56
2023-02-01,1,2023,1.39,46
2023-02-01,2,2023,0.6527,46
2023-02-01,3,2023,0.2,46
2023-02-01,4,2023,0.6236,46
2023-02-01,1,2024,0.94,37
2023-02-01,2,2024,1.49,37
2023-02-01,3,2024,1.56,35
2023-02-02,4,2022,2.2987,55
2023-02-02,1,2023,1.48,45
2023-02-02,2,2023,0.66,45
2023-02-02,3,2023,0.2,45
2023-02-02,4,2023,0.54,45
2023-02-02,1,2024,0.9,35
2023-02-02,2,2024,1.41,35
2023-02-02,3,2024,1.51,33
2023-02-03,4,2022,2.271,32
2023-02-03,1,2023,1.225,22
2023-02-03,2,2023,0.55,22
2023-02-03,3,2023,0.075,22
2023-02-03,4,2023,0.455,22
2023-02-03,1,2024,0.9,17
2023-02-03,2,2024,1.5,17
2023-02-03,3,2024,1.91,17
2023-02-06,4,2022,2.2,32
2023-02-06,1,2023,1.39,22
2023-02-06,2,2023,0.63,22
2023-02-06,3,2023,0.45,22
2023-02-06,4,2023,0.75,22
2023-02-06,1,2024,0.95,18
2023-02-06,2,2024,1.5,18
2023-02-06,3,2024,1.935,18
2023-02-07,4,2022,2.2,34
2023-02-07,1,2023,1.39,24
2023-02-07,2,2023,0.55,24
2023-02-07,3,2023,0.35,24
2023-02-07,4,2023,0.75,24
2023-02-07,1,2024,1.0,20
2023-02-07,2,2024,1.5,20
2023-02-07,3,2024,1.735,20
2023-02-08,4,2022,2.2,32
2023-02-08,1,2023,1.48,25
2023-02-08,2,2023,0.6,25
2023-02-08,3,2023,0.3,25
2023-02-08,4,2023,0.7,25
2023-02-08,1,2024,1.0,21
2023-02-08,2,2024,1.5,21
2023-02-08,3,2024,1.51,21
2023-02-09,4,2022,2.2494,32
2023-02-09,1,2023,1.48,25
2023-02-09,2,2023,0.6,25
2023-02-09,3,2023,0.3,25
2023-02-09,4,2023,0.8,25
2023-02-09,1,2024,1.0,20
2023-02-09,2,2024,1.5,20
2023-02-09,3,2024,1.505,20
2023-02-10,4,2022,2.2987,42
2023-02-10,1,2023,1.5,35
2023-02-10,2,2023,0.6,35
2023-02-10,3,2023,0.2,35
2023-02-10,4,2023,0.82,35
2023-02-10,1,2024,1.0,25
2023-02-10,2,2024,1.5,25
2023-02-10,3,2024,1.5,25
2023-02-13,4,2022,2.2987,40
2023-02-13,1,2023,1.68,33
2023-02-13,2,2023,0.7255,33
2023-02-13,3,2023,0.2,33
2023-02-13,4,2023,0.6,33
2023-02-13,1,2024,1.0,24
2023-02-13,2,2024,1.3627,24
2023-02-13,3,2024,1.5,24
2023-02-14,4,2022,2.2994,38
2023-02-14,1,2023,1.79,31
2023-02-14,2,2023,0.8,31
2023-02-14,3,2023,0.3,31
2023-02-14,4,2023,0.82,31
2023-02-14,1,2024,1.0,23
2023-02-14,2,2024,1.3253,23
2023-02-14,3,2024,1.5,23
2023-02-15,4,2022,2.2987,40
2023-02-15,1,2023,1.79,31
2023-02-15,2,2023,0.8,31
2023-02-15,3,2023,0.3,31
2023-02-15,4,2023,0.9231,31
2023-02-15,1,2024,1.0,22
2023-02-15,2,2024,1.3627,22
2023-02-15,3,2024,1.505,22
2023-02-16,4,2022,2.2987,42
2023-02-16,1,2023,1.795,34
2023-02-16,2,2023,0.8,33
2023-02-16,3,2023,0.31,33
2023-02-16,4,2023,0.82,33
2023-02-16,1,2024,1.0,25
2023-02-16,2,2024,1.49,25
2023-02-16,3,2024,1.51,25
2023-02-17,4,2022,2.2987,58
2023-02-17,1,2023,1.7,49
2023-02-17,2,2023,0.8,48
2023-02-17,3,2023,0.5,48
2023-02-17,4,2023,0.8085,48
2023-02-17,1,2024,1.0,41
2023-02-17,2,2024,1.2269,41
2023-02-17,3,2024,1.5,41
2023-02-22,4,2022,2.2987,65
2023-02-22,1,2023,1.6,58
2023-02-22,2,2023,0.8,57
2023-02-22,3,2023,0.5,57
2023-02-22,4,2023,0.83,57
2023-02-22,1,2024,1.0,48
2023-02-22,2,2024,1.2877,48
2023-02-22,3,2024,1.5,48
2023-02-23,4,2022,2.2987,65
2023-02-23,1,2023,1.6,57
2023-02-23,2,2023,0.7885,56
2023-02-23,3,2023,0.5,56
2023-02-23,4,2023,0.8085,56
2023-02-23,1,2024,1.0,47
2023-02-23,2,2024,1.24,47
2023-02-23,3,2024,1.4496,47
2023-02-24,4,2022,2.2851,75
2023-02-24,1,2023,1.6,67
2023-02-24,2,2023,0.7885,66
2023-02-24,3,2023,0.485,66
2023-02-24,4,2023,0.8085,66
2023-02-24,1,2024,1.0,56
2023-02-24,2,2024,1.245,56
2023-02-24,3,2024,1.5,56
2023-02-27,4,2022,2.2919,74
2023-02-27,1,2023,1.68,65
2023-02-27,2,2023,0.72,65
2023-02-27,3,2023,0.44,65
2023-02-27,4,2023,0.8,65
2023-02-27,1,2024,1.0,56
2023-02-27,2,2024,1.2335,56
2023-02-27,3,2024,1.4748,56
2023-02-28,4,2022,2.2744,46
2023-02-28,1,2023,1.7,37
2023-02-28,2,2023,0.7,37
2023-02-28,3,2023,0.2,37
2023-02-28,4,2023,0.7,37
2023-02-28,1,2024,1.0,30
2023-02-28,2,2024,1.22,30
2023-02-28,3,2024,1.5,30
2023-03-01,4,2022,2.245,34
2023-03-01,1,2023,1.86,25
2023-03-01,2,2023,0.72,25
2023-03-01,3,2023,0.2,25
2023-03-01,4,2023,0.7,25
2023-03-01,1,2024,0.9,20
2023-03-01,2,2024,1.165,20
2023-03-01,3,2024,1.5,20
2023-03-02,1,2023,1.86,27
2023-03-02,2,2023,0.72,27
2023-03-02,3,2023,0.2,27
2023-03-02,4,2023,0.71,27
2023-03-02,1,2024,0.95,22
2023-03-02,2,2024,1.2431,22
2023-03-02,3,2024,1.5,22
2023-03-02,4,2024,1.4072,20
2023-03-03,1,2023,1.6403,30
2023-03-03,2,2023,0.69,30
2023-03-03,3,2023,0.35,30
2023-03-03,4,2023,0.9205,30
2023-03-03,1,2024,1.1,23
2023-03-03,2,2024,1.3,23
2023-03-03,3,2024,1.5,23
2023-03-03,4,2024,1.596,22
2023-03-06,1,2023,1.5,29
2023-03-06,2,2023,0.72,29
2023-03-06,3,2023,0.3,29
2023-03-06,4,2023,0.9409,29
2023-03-06,1,2024,1.05,22
2023-03-06,2,2024,1.2777,22
2023-03-06,3,2024,1.518,22
2023-03-06,4,2024,1.7923,22
2023-03-07,1,2023,1.5,30
2023-03-07,2,2023,0.71,30
2023-03-07,3,2023,0.2983,30
2023-03-07,4,2023,0.9205,30
2023-03-07,1,2024,1.1,23
2023-03-07,2,2024,1.3,23
2023-03-07,3,2024,1.5,23
2023-03-07,4,2024,1.6008,23
2023-03-08,1,2023,1.5,30
2023-03-08,2,2023,0.71,30
2023-03-08,3,2023,0.2983,30
2023-03-08,4,2023,0.9,30
2023-03-08,1,2024,1.0,23
2023-03-08,2,2024,1.23,23
2023-03-08,3,2024,1.5,23
2023-03-08,4,2024,1.6008,23
2023-03-09,1,2023,1.48,26
2023-03-09,2,2023,0.71,26
2023-03-09,3,2023,0.3483,26
2023-03-09,4,2023,0.95,26
2023-03-09,1,2024,1.0,19
2023-03-09,2,2024,1.23,19
2023-03-09,3,2024,1.41,19
2023-03-09,4,2024,1.6008,19
2023-03-10,1,2023,1.53,20
2023-03-10,2,2023,0.695,20
2023-03-10,3,2023,0.155,20
2023-03-10,4,2023,0.745,20
2023-03-10,1,2024,1.0,17
2023-03-10,2,2024,1.25,17
2023-03-10,3,2024,1.494,17
2023-03-10,4,2024,1.4502,17
2023-03-13,1,2023,1.885,26
2023-03-13,2,2023,0.8,26
2023-03-13,3,2023,0.445,26
2023-03-13,4,2023,0.5554,26
2023-03-13,1,2024,1.0,21
2023-03-13,2,2024,1.0,21
2023-03-13,3,2024,1.23,21
2023-03-13,4,2024,1.2,21
2023-03-14,1,2023,1.9,27
2023-03-14,2,2023,0.8,27
2023-03-14,3,2023,0.5,27
2023-03-14,4,2023,0.6,27
2023-03-14,1,2024,1.1,22
2023-03-14,2,2024,1.125,22
2023-03-14,3,2024,1.397,22
2023-03-14,4,2024,1.3295,22
2023-03-15,1,2023,1.885,32
2023-03-15,2,2023,0.8,32
2023-03-15,3,2023,0.49,31
2023-03-15,4,2023,0.6,31
2023-03-15,1,2024,1.0,26
2023-03-15,2,2024,1.1635,26
2023-03-15,3,2024,1.497,26
2023-03-15,4,2024,1.472,26
2023-03-16,1,2023,1.9,35
2023-03-16,2,2023,0.7,35
2023-03-16,3,2023,0.4,34
2023-03-16,4,2023,0.6,34
2023-03-16,1,2024,0.9,29
2023-03-16,2,2024,1.1,29
2023-03-16,3,2024,1.4,29
2023-03-16,4,2024,1.4502,29
2023-03-17,1,2023,2.0,61
2023-03-17,2,2023,0.8,61
2023-03-17,3,2023,0.4,60
2023-03-17,4,2023,0.6,60
2023-03-17,1,2024,0.8531,52
2023-03-17,2,2024,1.025,52
2023-03-17,3,2024,1.3382,52
2023-03-17,4,2024,1.4502,51
2023-03-20,1,2023,1.87,59
2023-03-20,2,2023,0.8,59
2023-03-20,3,2023,0.385,58
2023-03-20,4,2023,0.6208,58
2023-03-20,1,2024,0.8062,51
2023-03-20,2,2024,1.1,51
2023-03-20,3,2024,1.4,51
2023-03-20,4,2024,1.4969,50
2023-03-21,1,2023,1.835,60
2023-03-21,2,2023,0.8,60
2023-03-21,3,2023,0.37,59
2023-03-21,4,2023,0.6415,59
2023-03-21,1,2024,0.8,51
2023-03-21,2,2024,1.05,51
2023-03-21,3,2024,1.3764,51
2023-03-21,4,2024,1.472,50
2023-03-22,1,2023,1.87,55
2023-03-22,2,2023,0.8,55
2023-03-22,3,2023,0.4,55
2023-03-22,4,2023,0.6415,55
2023-03-22,1,2024,0.8,47
2023-03-22,2,2024,1.05,47
2023-03-22,3,2024,1.3,47
2023-03-22,4,2024,1.472,46
2023-03-23,1,2023,1.935,52
2023-03-23,2,2023,0.8,52
2023-03-23,3,2023,0.36,52
2023-03-23,4,2023,0.6208,52
2023-03-23,1,2024,0.8,44
2023-03-23,2,2024,1.025,44
2023-03-23,3,2024,1.215,44
2023-03-23,4,2024,1.4502,43
2023-03-24,1,2023,1.87,47
2023-03-24,2,2023,0.8,47
2023-03-24,3,2023,0.45,47
2023-03-24,4,2023,0.7,47
2023-03-24,1,2024,0.8,37
2023-03-24,2,2024,1.1,37
2023-03-24,3,2024,1.2,37
2023-03-24,4,2024,1.2087,37
2023-03-27,1,2023,1.835,48
2023-03-27,2,2023,0.8,48
2023-03-27,3,2023,0.5,47
2023-03-27,4,2023,0.7,47
2023-03-27,1,2024,0.8,38
2023-03-27,2,2024,1.1,38
2023-03-27,3,2024,1.25,38
2023-03-27,4,2024,1.4083,38
2023-03-28,1,2023,1.8,47
2023-03-28,2,2023,0.8,47
2023-03-28,3,2023,0.5,46
2023-03-28,4,2023,0.7,46
2023-03-28,1,2024,0.8,37
2023-03-28,2,2024,1.1,37
2023-03-28,3,2024,1.3,37
2023-03-28,4,2024,1.5202,37
2023-03-29,1,2023,1.805,46
2023-03-29,2,2023,0.8,46
2023-03-29,3,2023,0.5,45
2023-03-29,4,2023,0.7,45
2023-03-29,1,2024,0.8,36
2023-03-29,2,2024,1.13,36
2023-03-29,3,2024,1.3,36
2023-03-29,4,2024,1.5601,36
2023-03-30,1,2023,1.74,47
2023-03-30,2,2023,0.8,47
2023-03-30,3,2023,0.5,46
2023-03-30,4,2023,0.7,46
2023-03-30,1,2024,0.8031,36
2023-03-30,2,2024,1.16,36
2023-03-30,3,2024,1.3382,36
